datetime;motor_temp;hydraulic_pressure;mast_vibration;battery_voltage;motor_current;duty;anomaly;fault_type
2026-01-06 16:00:01;52.34;47.77;1.351;50.463;34.56;0.0562;0;normal
2026-01-06 16:00:02;51.53;49.49;1.383;50.612;31.49;0.0561;0;normal
2026-01-06 16:00:03;52.05;44.76;1.43;50.497;29.22;0.0448;0;normal
2026-01-06 16:00:04;51.88;42.1;1.201;50.628;26.9;0.0269;0;normal
2026-01-06 16:00:05;52.3;47.14;1.339;50.419;31.64;0.0611;0;normal
2026-01-06 16:00:06;51.53;46.71;1.277;50.452;36.68;0.0667;0;normal
2026-01-06 16:00:07;52.03;49.4;1.271;50.392;34.11;0.0605;0;normal
2026-01-06 16:00:08;51.69;47.39;1.284;50.4;33.73;0.064;0;normal
2026-01-06 16:00:09;51.57;44.65;1.339;50.458;31.33;0.0511;0;normal
2026-01-06 16:00:10;51.73;47.56;1.295;50.457;31.57;0.0486;0;normal
2026-01-06 16:00:11;51.98;46.88;1.273;50.518;33.55;0.0475;0;normal
2026-01-06 16:00:12;51.55;41.24;1.349;50.46;31.12;0.0435;0;normal
2026-01-06 16:00:13;51.33;43.87;1.152;50.616;28.28;0.0369;0;normal
2026-01-06 16:00:14;51.31;44.32;1.091;50.569;33.27;0.0434;0;normal
2026-01-06 16:00:15;51.46;46.85;1.382;50.486;33.2;0.0545;0;normal
2026-01-06 16:00:16;51.71;45.75;1.088;50.337;31.26;0.0494;0;normal
2026-01-06 16:00:17;51.64;42.46;1.213;50.474;30.22;0.0436;0;normal
2026-01-06 16:00:18;51.45;46.25;1.325;50.4;29.62;0.0522;0;normal
2026-01-06 16:00:19;52.15;50.97;1.374;50.331;38.45;0.073;0;normal
2026-01-06 16:00:20;51.22;48.2;1.32;50.384;34.58;0.0701;0;normal
2026-01-06 16:00:21;51.14;46.14;1.243;50.41;26.98;0.0522;0;normal
2026-01-06 16:00:22;51.52;48.02;1.379;50.336;34.83;0.0684;0;normal
2026-01-06 16:00:23;51.46;46.74;1.302;50.28;29.61;0.0572;0;normal
2026-01-06 16:00:24;50.64;47.73;1.161;50.37;27.75;0.0466;0;normal
