datetime;motor_temp;hydraulic_pressure;mast_vibration;battery_voltage;motor_current;duty;anomaly;fault_type
2026-01-07 04:00:01;51.65;91.01;2.206;49.287;93.04;0.3593;0;normal
2026-01-07 04:00:02;51.65;98.89;2.133;49.334;98.48;0.4039;0;normal
2026-01-07 04:00:03;51.36;95.35;2.228;49.394;103.29;0.4019;0;normal
2026-01-07 04:00:04;50.92;101.82;2.286;49.241;106.22;0.4228;0;normal
2026-01-07 04:00:05;51.76;103.17;2.241;49.205;112.21;0.4426;0;normal
2026-01-07 04:00:06;51.99;104.11;2.407;49.132;106.93;0.446;0;normal
2026-01-07 04:00:07;52.51;106.82;2.265;49.214;108.76;0.4452;0;normal
2026-01-07 04:00:08;52.01;99.59;2.241;49.213;101.65;0.4196;0;normal
2026-01-07 04:00:09;52.61;102.41;2.268;49.204;108.75;0.4261;0;normal
2026-01-07 04:00:10;52.59;103.3;2.078;49.139;104.35;0.4418;0;normal
2026-01-07 04:00:11;52.54;103.67;2.273;49.216;108.22;0.4353;0;normal
2026-01-07 04:00:12;52.85;102.21;2.211;49.193;107.33;0.432;0;normal
2026-01-07 04:00:13;52.93;101.83;2.235;49.212;107.73;0.425;0;normal
2026-01-07 04:00:14;53.25;99.52;2.09;49.245;102.04;0.4176;0;normal
2026-01-07 04:00:15;53.62;103.73;2.347;49.213;101.41;0.4253;0;normal
2026-01-07 04:00:16;53.43;102.4;2.208;49.186;102.6;0.4226;0;normal
2026-01-07 04:00:17;54.23;97.84;2.131;49.206;100.25;0.4142;0;normal
2026-01-07 04:00:18;53.84;99.52;2.134;49.165;103.35;0.4106;0;normal
2026-01-07 04:00:19;53.28;103.3;2.167;49.151;103.4;0.4202;0;normal
2026-01-07 04:00:20;53.95;102.01;2.079;49.297;101.01;0.4178;0;normal
2026-01-07 04:00:21;53.96;104.79;2.282;49.194;110;0.4571;0;normal
2026-01-07 04:00:22;53.88;108.49;2.49;49.099;109.83;0.4542;0;normal
2026-01-07 04:00:23;54.34;109.04;2.134;49.199;107.38;0.4418;0;normal
2026-01-07 04:00:24;54.36;105.89;2.149;49.284;103.54;0.433;0;normal
2026-01-07 04:00:25;53.75;101;2.113;49.254;100.29;0.4187;0;normal
2026-01-07 04:00:26;54.16;102.33;2.249;49.247;102.3;0.4213;0;normal
2026-01-07 04:00:27;54.48;104.56;2.184;49.116;106.35;0.4296;0;normal
2026-01-07 04:00:28;54.47;105.07;2.267;49.207;98.61;0.4322;0;normal
2026-01-07 04:00:29;54.74;103.13;2.151;49.121;105.86;0.4245;0;normal
2026-01-07 04:00:30;55.01;106.57;2.1;49.126;103.48;0.4345;0;normal
2026-01-07 04:00:31;54.61;100.09;2.106;49.239;101.45;0.4136;0;normal
2026-01-07 04:00:32;54.52;103.66;2.239;49.214;103.98;0.4342;0;normal
2026-01-07 04:00:33;55.45;106.29;2.181;49.151;109.21;0.4618;0;normal
2026-01-07 04:00:34;55.28;106.34;2.121;49.205;104.44;0.4477;0;normal
2026-01-07 04:00:35;55.45;101.43;2.087;49.306;103.52;0.4432;0;normal
2026-01-07 04:00:36;55.34;102.59;2.08;49.234;106.66;0.4212;0;normal
2026-01-07 04:00:37;55.06;100.31;2.158;49.244;105.27;0.4268;0;normal
2026-01-07 04:00:38;55.66;99.12;2;49.296;104.13;0.4227;0;normal
2026-01-07 04:00:39;56.02;101.39;2.034;49.304;99.08;0.4215;0;normal
2026-01-07 04:00:40;54.99;105.8;2.229;49.31;104.76;0.4406;0;normal
2026-01-07 04:00:41;55.3;104.07;2.299;49.117;106.76;0.4531;0;normal
2026-01-07 04:00:42;55.68;130.1;2.505;48.658;142.28;0.6262;0;normal
2026-01-07 04:00:43;55.72;148.93;2.929;48.183;165.98;0.7568;0;normal
2026-01-07 04:00:44;55.59;158.11;3.082;47.946;175.64;0.8001;0;normal
2026-01-07 04:00:45;56.2;165.99;3.293;47.96;182.91;0.8409;0;normal
2026-01-07 04:00:46;56.71;168.33;3.179;47.901;187.12;0.8715;0;normal
2026-01-07 04:00:47;56.25;166.64;3.35;47.861;192.5;0.8777;0;normal
2026-01-07 04:00:48;57.08;168;3.286;47.754;191.18;0.8799;0;normal
2026-01-07 04:00:49;57.83;170.36;3.168;47.792;193.34;0.8988;0;normal
2026-01-07 04:00:50;57.97;140.63;3.005;48.521;153.87;0.6804;0;normal
2026-01-07 04:00:51;57.84;120.39;2.247;48.929;124.18;0.5325;0;normal
2026-01-07 04:00:52;57.87;104.04;2.219;49.241;104.48;0.4448;0;normal
2026-01-07 04:00:53;57.83;94.31;1.964;49.413;95.83;0.374;0;normal
2026-01-07 04:00:54;57.73;90.51;1.894;49.535;85.24;0.345;0;normal
2026-01-07 04:00:55;58.19;88.56;1.917;49.593;80.08;0.3158;0;normal
2026-01-07 04:00:56;57.73;72.85;1.69;49.892;59.17;0.2161;0;normal
2026-01-07 04:00:57;57.49;63.53;1.506;50.096;55.35;0.1646;0;normal
2026-01-07 04:00:58;57.6;57.55;1.375;50.214;40.43;0.119;0;normal
2026-01-07 04:00:59;57.06;52.45;1.299;50.209;45.17;0.1233;0;normal
2026-01-07 04:01:00;57.65;51.73;1.229;50.238;41.79;0.1043;0;normal
2026-01-07 04:01:01;56.62;54.08;1.284;50.35;38.06;0.0995;0;normal
2026-01-07 04:01:02;56.79;53.38;1.346;50.328;39.77;0.0963;0;normal
2026-01-07 04:01:03;56.07;54.59;1.285;50.218;41.52;0.103;0;normal
2026-01-07 04:01:04;55.74;51.4;1.131;50.336;36.85;0.0941;0;normal
2026-01-07 04:01:05;56.54;51.57;1.261;50.293;35.65;0.0812;0;normal
2026-01-07 04:01:06;55.83;49.23;1.164;50.332;37.66;0.0762;0;normal
2026-01-07 04:01:07;56.21;45.59;1.23;50.386;37.88;0.0632;0;normal
2026-01-07 04:01:08;56.05;44.16;1.065;50.452;36.79;0.047;0;normal
2026-01-07 04:01:09;56.15;44.58;1.141;50.435;30.87;0.0505;0;normal
2026-01-07 04:01:10;56;45.15;1.166;50.383;32.09;0.0567;0;normal
2026-01-07 04:01:11;55.68;48.82;1.367;50.348;36.16;0.0678;0;normal
2026-01-07 04:01:12;55.87;46.44;1.321;50.509;28.9;0.0453;0;normal
2026-01-07 04:01:13;55.85;48.92;1.144;50.505;31;0.0585;0;normal
