datetime;motor_temp;hydraulic_pressure;mast_vibration;battery_voltage;motor_current;duty;anomaly;fault_type
2026-01-05 20:00:01;54.18;54.38;1.334;50.29;38.14;0.0971;0;normal
2026-01-05 20:00:02;53.8;51.26;1.372;50.313;37.06;0.0831;0;normal
2026-01-05 20:00:03;53.22;47.8;1.177;50.379;35.53;0.0745;0;normal
2026-01-05 20:00:04;54.23;44.46;1.273;50.356;34.07;0.0607;0;normal
2026-01-05 20:00:05;54.03;42.07;1.189;50.458;29.63;0.0438;0;normal
2026-01-05 20:00:06;53.39;45.9;1.273;50.371;33.57;0.0608;0;normal
2026-01-05 20:00:07;53.41;48.49;1.039;50.276;38.94;0.0803;0;normal
2026-01-05 20:00:08;53.4;49.12;1.268;50.266;31.44;0.0762;0;normal
2026-01-05 20:00:09;53.68;48.71;1.223;50.421;34.36;0.0697;0;normal
2026-01-05 20:00:10;53.67;49.43;1.174;50.3;28.27;0.062;0;normal
2026-01-05 20:00:11;53.57;46.79;1.359;50.34;39.04;0.079;0;normal
2026-01-05 20:00:12;52.86;49.28;1.253;50.137;36.37;0.0838;0;normal
2026-01-05 20:00:13;53.67;46.94;1.291;50.479;33.82;0.0609;0;normal
2026-01-05 20:00:14;53.07;45.46;1.183;50.438;33.11;0.0498;0;normal
2026-01-05 20:00:15;52.93;45.11;1.115;50.369;32.38;0.0508;0;normal
2026-01-05 20:00:16;53.07;44;1.202;50.491;27.5;0.028;0;normal
2026-01-05 20:00:17;53.16;44.54;1.234;50.415;25.74;0.0245;0;normal
2026-01-05 20:00:18;52.42;44.7;1.269;50.384;29.73;0.0405;0;normal
2026-01-05 20:00:19;52.24;48.48;1.084;50.5;35.92;0.0525;0;normal
2026-01-05 20:00:20;52.3;65.4;1.522;50.21;52.09;0.167;0;normal
2026-01-05 20:00:21;52.66;75.53;1.859;49.841;66.1;0.25;0;normal
2026-01-05 20:00:22;53.21;85.23;1.894;49.652;83.73;0.3143;0;normal
2026-01-05 20:00:23;52.4;94.37;2.012;49.476;88.48;0.3583;0;normal
2026-01-05 20:00:24;53.48;99.17;2.051;49.413;101.24;0.3961;0;normal
2026-01-05 20:00:25;53.15;95.27;2.103;49.417;92.34;0.3788;0;normal
2026-01-05 20:00:26;53.44;98.19;2.131;49.299;94.86;0.3848;0;normal
2026-01-05 20:00:27;53.37;99.76;2.23;49.296;97.37;0.4046;0;normal
2026-01-05 20:00:28;53.62;96.54;1.944;49.327;101.58;0.3859;0;normal
2026-01-05 20:00:29;53.79;102.3;2.063;49.353;101.1;0.4058;0;normal
2026-01-05 20:00:30;53.56;101.43;2.198;49.36;98.01;0.4007;0;normal
2026-01-05 20:00:31;54.13;104.28;2.143;49.273;105.11;0.4371;0;normal
2026-01-05 20:00:32;53.99;102.49;1.933;49.249;103.43;0.4196;0;normal
2026-01-05 20:00:33;53.83;100.34;2.188;49.312;100.54;0.4082;0;normal
2026-01-05 20:00:34;53.36;106.73;2.276;49.254;104.58;0.4417;0;normal
2026-01-05 20:00:35;54.3;105.04;2.126;49.304;103.04;0.4368;0;normal
2026-01-05 20:00:36;54.15;100.91;2.072;49.302;98.54;0.4241;0;normal
2026-01-05 20:00:37;54.09;102.22;1.9;49.242;102.05;0.4238;0;normal
2026-01-05 20:00:38;54.93;105.46;2.14;49.21;103.75;0.4351;0;normal
2026-01-05 20:00:39;54.76;101.39;2.071;49.292;104.16;0.4289;0;normal
2026-01-05 20:00:40;54.16;98.36;2.106;49.462;94.63;0.3896;0;normal
2026-01-05 20:00:41;54.48;99.95;2.17;49.262;99.94;0.4165;0;normal
2026-01-05 20:00:42;55.6;98.38;2.097;49.237;101.93;0.4169;0;normal
2026-01-05 20:00:43;55.05;98.79;2.231;49.252;98.96;0.4092;0;normal
2026-01-05 20:00:44;55.23;101.04;2.131;49.262;99.81;0.4162;0;normal
2026-01-05 20:00:45;55.16;103.88;2.267;49.244;100.95;0.4337;0;normal
2026-01-05 20:00:46;55.3;101.17;2.246;49.27;102.06;0.4142;0;normal
2026-01-05 20:00:47;55.54;104.88;2.114;49.063;108.36;0.4367;0;normal
2026-01-05 20:00:48;54.86;101.25;2.133;49.234;104.42;0.4297;0;normal
2026-01-05 20:00:49;54.88;104.91;2.43;49.121;105.69;0.4509;0;normal
2026-01-05 20:00:50;56.06;102.85;2.091;49.125;104.92;0.4338;0;normal
2026-01-05 20:00:51;55.63;101.95;2.098;49.192;107.5;0.4279;0;normal
2026-01-05 20:00:52;55.57;103.02;2.009;49.194;101.21;0.4235;0;normal
2026-01-05 20:00:53;55.97;99.94;2.075;49.27;101.99;0.4156;0;normal
2026-01-05 20:00:54;55.52;97.77;2.167;49.294;99.18;0.4062;0;normal
2026-01-05 20:00:55;55.83;98.37;2.254;49.308;98.62;0.4088;0;normal
2026-01-05 20:00:56;55.5;100.94;2.155;49.379;101.84;0.4213;0;normal
2026-01-05 20:00:57;55.68;102.38;2.338;49.261;108.69;0.4295;0;normal
2026-01-05 20:00:58;56.06;105.67;2.405;49.238;108.19;0.4411;0;normal
2026-01-05 20:00:59;55.62;102.26;2.238;49.102;106.24;0.4332;0;normal
2026-01-05 20:01:00;56;100.35;2.278;49.276;103.24;0.4086;0;normal
2026-01-05 20:01:01;55.83;100.36;2.115;49.353;104.78;0.4114;0;normal
2026-01-05 20:01:02;56.23;102.19;2.235;49.32;102.19;0.4236;0;normal
2026-01-05 20:01:03;56.53;102.96;2.357;49.122;107.48;0.4375;0;normal
2026-01-05 20:01:04;56.19;99.43;2.209;49.194;105.73;0.4269;0;normal
2026-01-05 20:01:05;55.86;100.16;2.314;49.275;102.24;0.4174;0;normal
2026-01-05 20:01:06;56.3;98.82;2.295;49.202;100.88;0.4083;0;normal
2026-01-05 20:01:07;55.94;101.13;2.296;49.274;102.09;0.4138;0;normal
2026-01-05 20:01:08;57.28;100.03;2.132;49.342;102.53;0.3983;0;normal
2026-01-05 20:01:09;56;98.41;2.208;49.154;102.84;0.4159;0;normal
2026-01-05 20:01:10;56.45;96.13;2.292;49.292;105.76;0.4117;0;normal
2026-01-05 20:01:11;56.45;101.73;2.209;49.135;103.31;0.4187;0;normal
2026-01-05 20:01:12;56.24;98.63;2.317;49.23;107.6;0.4351;0;normal
2026-01-05 20:01:13;56.5;104.11;2.291;49.078;110.75;0.4465;0;normal
2026-01-05 20:01:14;57.01;104.89;2.25;49.128;107.05;0.4371;0;normal
2026-01-05 20:01:15;56.84;99.51;2.196;49.388;100.12;0.4179;0;normal
2026-01-05 20:01:16;56.58;100.04;2.132;49.282;102.07;0.4064;0;normal
2026-01-05 20:01:17;56.68;80.29;1.879;49.765;78.28;0.2871;0;normal
2026-01-05 20:01:18;56.95;70.29;1.785;49.869;63.43;0.2197;0;normal
2026-01-05 20:01:19;56.36;60.43;1.648;50.018;54.25;0.1661;0;normal
2026-01-05 20:01:20;56.25;54.47;1.464;50.42;44.82;0.1134;0;normal
2026-01-05 20:01:21;55.76;47.04;1.306;50.327;37.81;0.0768;0;normal
2026-01-05 20:01:22;56.12;47.34;1.437;50.485;38.76;0.075;0;normal
2026-01-05 20:01:23;55.71;50.72;1.21;50.27;40.04;0.0926;0;normal
2026-01-05 20:01:24;55.46;48.96;1.193;50.432;33.97;0.0731;0;normal
2026-01-05 20:01:25;55.68;49.64;1.186;50.369;39.74;0.0753;0;normal
2026-01-05 20:01:26;56.16;47.68;1.244;50.399;35.88;0.0625;0;normal
2026-01-05 20:01:27;55.55;48.95;1.171;50.404;38.81;0.0529;0;normal
2026-01-05 20:01:28;55.73;48.47;1.342;50.308;36.26;0.0693;0;normal
2026-01-05 20:01:29;54.88;44.07;1.243;50.431;38.02;0.0654;0;normal
2026-01-05 20:01:30;54.91;47.32;1.33;50.39;37.12;0.0743;0;normal
2026-01-05 20:01:31;55.3;49.25;1.35;50.434;37.26;0.0708;0;normal
2026-01-05 20:01:32;55.26;47.21;1.411;50.499;33.86;0.0548;0;normal
2026-01-05 20:01:33;54.53;44.85;1.198;50.5;34.37;0.0467;0;normal
2026-01-05 20:01:34;54.57;43.23;1.097;50.538;28.85;0.0313;0;normal
