datetime;motor_temp;hydraulic_pressure;mast_vibration;battery_voltage;motor_current;duty;anomaly;fault_type
2026-01-06 20:00:01;56.22;100.1;2.254;49.265;102.07;0.429;0;normal
2026-01-06 20:00:02;55.73;101.78;2.121;49.141;106.37;0.424;0;normal
2026-01-06 20:00:03;55.18;104.89;2.181;49.183;105.89;0.4331;0;normal
2026-01-06 20:00:04;55.96;100.48;2.198;49.231;104.81;0.4313;0;normal
2026-01-06 20:00:05;56;99.07;2.302;49.287;104.53;0.4297;0;normal
2026-01-06 20:00:06;55.95;100.15;2.076;49.315;105.8;0.4228;0;normal
2026-01-06 20:00:07;55.92;101.07;2.314;49.182;104.02;0.4415;0;normal
2026-01-06 20:00:08;56.42;107.85;2.35;49.179;107.22;0.4519;0;normal
2026-01-06 20:00:09;56.24;102;2.265;49.292;108.21;0.4482;0;normal
2026-01-06 20:00:10;56.95;105.27;2.122;49.206;110.01;0.4471;0;normal
2026-01-06 20:00:11;55.99;104.98;2.094;49.158;109.15;0.443;0;normal
2026-01-06 20:00:12;56.6;106.89;2.164;49.233;108.65;0.4443;0;normal
2026-01-06 20:00:13;56.39;105.79;2.431;49.128;105.46;0.4415;0;normal
2026-01-06 20:00:14;56.42;101.63;2.371;49.3;107.01;0.4304;0;normal
2026-01-06 20:00:15;56.73;106.05;2.317;49.231;105.9;0.4426;0;normal
2026-01-06 20:00:16;56.55;103.5;2.232;49.116;109.02;0.4424;0;normal
2026-01-06 20:00:17;56.69;99.4;2.12;49.257;98.3;0.4047;0;normal
2026-01-06 20:00:18;57.21;102.17;2.161;49.342;101;0.4205;0;normal
2026-01-06 20:00:19;57.2;96.56;2.184;49.229;99.76;0.4086;0;normal
2026-01-06 20:00:20;56.95;102.56;2.061;49.302;100.76;0.415;0;normal
2026-01-06 20:00:21;56.51;103.06;2.231;49.163;103.13;0.4233;0;normal
2026-01-06 20:00:22;57.39;100.4;2.235;49.308;105.25;0.4143;0;normal
2026-01-06 20:00:23;57.31;99.54;2.19;49.306;100.03;0.4;0;normal
2026-01-06 20:00:24;56.61;100.07;2.286;49.044;101.01;0.4132;0;normal
2026-01-06 20:00:25;57.1;102.34;2.341;49.213;102.87;0.4253;0;normal
2026-01-06 20:00:26;56.49;104.68;2.186;49.293;103.34;0.4233;0;normal
2026-01-06 20:00:27;56.75;102.5;1.966;49.194;103.29;0.4167;0;normal
2026-01-06 20:00:28;58.31;102.25;2.197;49.132;98.95;0.4143;0;normal
2026-01-06 20:00:29;57.44;102.63;2.191;49.149;106.11;0.4264;0;normal
2026-01-06 20:00:30;56.95;97.32;2.063;49.223;100.96;0.4039;0;normal
2026-01-06 20:00:31;57.24;100.04;2.196;49.134;99.96;0.4104;0;normal
