datetime;motor_temp;hydraulic_pressure;mast_vibration;battery_voltage;motor_current;duty;anomaly;fault_type
2026-01-07 08:00:01;55.42;43.59;1.297;50.32;36.19;0.0683;0;normal
2026-01-07 08:00:02;55.12;47.91;1.388;50.342;35.28;0.0723;0;normal
2026-01-07 08:00:03;55.17;48.44;1.298;50.352;38.07;0.0733;0;normal
2026-01-07 08:00:04;54.65;49.36;1.416;50.346;34.91;0.0676;0;normal
2026-01-07 08:00:05;55.05;44.99;1.236;50.49;27.93;0.0564;0;normal
2026-01-07 08:00:06;54.41;45.54;1.116;50.429;31.07;0.0492;0;normal
2026-01-07 08:00:07;54.55;46.52;1.223;50.394;31.91;0.0501;0;normal
2026-01-07 08:00:08;54.27;45.92;1.128;50.525;31.32;0.043;0;normal
2026-01-07 08:00:09;54.36;44.95;1.273;50.375;30.2;0.0485;0;normal
2026-01-07 08:00:10;54.26;46.67;1.166;50.543;29.3;0.0437;0;normal
2026-01-07 08:00:11;54.22;50.56;1.336;50.497;35.07;0.0632;0;normal
2026-01-07 08:00:12;54.54;48.29;1.442;50.436;36.92;0.0775;0;normal
2026-01-07 08:00:13;54.02;52.45;1.358;50.264;37.49;0.0698;0;normal
2026-01-07 08:00:14;53.99;47.03;1.267;50.418;33.34;0.0716;0;normal
2026-01-07 08:00:15;54.28;47.79;1.309;50.416;32.98;0.0608;0;normal
2026-01-07 08:00:16;54.35;52.34;1.407;50.407;33.45;0.0812;0;normal
2026-01-07 08:00:17;53.34;52.27;1.427;50.372;33.31;0.0814;0;normal
2026-01-07 08:00:18;53.23;47.3;1.464;50.396;37.3;0.0651;0;normal
2026-01-07 08:00:19;54.11;50.77;1.368;50.275;36.08;0.0758;0;normal
2026-01-07 08:00:20;53.62;69.39;1.687;49.939;56.62;0.2065;0;normal
2026-01-07 08:00:21;53.66;80.77;1.883;49.644;79.41;0.2829;0;normal
2026-01-07 08:00:22;53.1;91.73;2.151;49.563;76.35;0.3374;0;normal
2026-01-07 08:00:23;53.51;90.51;2.088;49.493;85.97;0.3512;0;normal
2026-01-07 08:00:24;53.68;97.72;2.22;49.37;91.03;0.3753;0;normal
2026-01-07 08:00:25;53.54;94.8;2.126;49.371;92.57;0.3683;0;normal
2026-01-07 08:00:26;53.57;97.43;2.218;49.347;95.08;0.3946;0;normal
2026-01-07 08:00:27;54.01;97.7;2.261;49.375;91.24;0.3973;0;normal
2026-01-07 08:00:28;53.97;98.78;2.176;49.184;97.65;0.405;0;normal
2026-01-07 08:00:29;54.78;99.45;2.36;49.399;99.68;0.3962;0;normal
2026-01-07 08:00:30;53.8;97.94;2.146;49.373;96.66;0.3899;0;normal
2026-01-07 08:00:31;54.09;100.56;2.124;49.391;98.06;0.4018;0;normal
2026-01-07 08:00:32;54.3;101.63;2.234;49.288;95.63;0.4028;0;normal
2026-01-07 08:00:33;54.43;101.11;2.102;49.227;102.22;0.423;0;normal
2026-01-07 08:00:34;54.03;102;2.25;49.275;104.66;0.4365;0;normal
2026-01-07 08:00:35;54.1;100.41;2.358;49.243;101.7;0.4177;0;normal
2026-01-07 08:00:36;54.66;101.34;2.184;49.344;93.87;0.3954;0;normal
2026-01-07 08:00:37;53.92;104.6;2.228;49.346;99.47;0.4149;0;normal
2026-01-07 08:00:38;54.33;97.37;2.028;49.378;98.75;0.399;0;normal
2026-01-07 08:00:39;54.48;101.02;2.226;49.248;102.25;0.4126;0;normal
2026-01-07 08:00:40;55.09;101.05;2.269;49.348;100.49;0.4095;0;normal
2026-01-07 08:00:41;55.37;102.71;2.054;49.3;103.05;0.4236;0;normal
2026-01-07 08:00:42;54.7;101.41;2.184;49.284;104.29;0.4305;0;normal
2026-01-07 08:00:43;55.02;104.11;2.185;49.216;105.29;0.4378;0;normal
2026-01-07 08:00:44;54.75;102.46;2.195;49.251;106.74;0.4408;0;normal
2026-01-07 08:00:45;55.22;97.96;2.101;49.35;95.76;0.3955;0;normal
2026-01-07 08:00:46;55.08;99.8;1.942;49.344;98.71;0.3976;0;normal
2026-01-07 08:00:47;55.75;97.54;2.177;49.35;96.53;0.3986;0;normal
2026-01-07 08:00:48;54.87;95.94;2.131;49.463;94.65;0.3899;0;normal
2026-01-07 08:00:49;55.51;97.31;1.975;49.354;94.97;0.3903;0;normal
2026-01-07 08:00:50;55.3;93.13;2.038;49.512;96.66;0.3828;0;normal
2026-01-07 08:00:51;55.49;101.97;2.048;49.396;98.85;0.4068;0;normal
