datetime;motor_temp;hydraulic_pressure;mast_vibration;battery_voltage;motor_current;duty;anomaly;fault_type
2026-01-07 16:00:01;58.96;97.6;2.156;49.326;100.71;0.4082;0;normal
2026-01-07 16:00:02;58.82;99.01;2.051;49.309;101.42;0.4177;0;normal
2026-01-07 16:00:03;58.71;101.24;2.224;49.274;101.29;0.4168;0;normal
2026-01-07 16:00:04;59.29;100.68;2.226;49.287;102.69;0.4271;0;normal
2026-01-07 16:00:05;58.67;97.73;1.862;49.177;102.01;0.418;0;normal
2026-01-07 16:00:06;58.82;100.01;2.308;49.083;104.1;0.4335;0;normal
2026-01-07 16:00:07;58.24;98.85;2.281;49.397;102.82;0.4188;0;normal
2026-01-07 16:00:08;58.78;96.92;2.044;49.299;104.13;0.4157;0;normal
2026-01-07 16:00:09;59.05;99.18;2.214;49.327;101.85;0.4144;0;normal
2026-01-07 16:00:10;58.12;95.59;2.168;49.342;100.57;0.3999;0;normal
2026-01-07 16:00:11;58.51;98.85;2.031;49.319;102.27;0.4116;0;normal
2026-01-07 16:00:12;58.36;99.56;2.338;49.213;95.62;0.407;0;normal
2026-01-07 16:00:13;58.75;100.04;2.24;49.284;103.46;0.4297;0;normal
2026-01-07 16:00:14;58.84;96.11;2.284;49.3;98.67;0.4062;0;normal
2026-01-07 16:00:15;58.84;94.52;2.148;49.359;103.64;0.3983;0;normal
2026-01-07 16:00:16;58.15;96.25;2.201;49.383;97.13;0.3988;0;normal
2026-01-07 16:00:17;59.07;97.44;2.131;49.185;101.25;0.4205;0;normal
2026-01-07 16:00:18;59;96.6;2.17;49.327;103.53;0.4102;0;normal
2026-01-07 16:00:19;58.34;100.81;2.188;49.394;104.22;0.4274;0;normal
2026-01-07 16:00:20;58.62;99.92;2.106;49.352;101.96;0.4245;0;normal
2026-01-07 16:00:21;58.45;97.47;2.072;49.197;101.77;0.4129;0;normal
2026-01-07 16:00:22;58.5;98.32;2.161;49.36;98.99;0.4056;0;normal
2026-01-07 16:00:23;58.86;92.81;2.098;49.353;98.09;0.3917;0;normal
2026-01-07 16:00:24;59.21;95.54;2.119;49.329;96.28;0.4049;0;normal
2026-01-07 16:00:25;58.99;99.83;2.207;49.308;106.79;0.4221;0;normal
2026-01-07 16:00:26;58.76;98.93;2.224;49.177;103.35;0.4159;0;normal
2026-01-07 16:00:27;58.61;99.34;2.241;49.304;102.7;0.4128;0;normal
2026-01-07 16:00:28;59.11;99.79;2.02;49.231;103.46;0.4206;0;normal
2026-01-07 16:00:29;58.99;96.68;2.203;49.297;104.27;0.4137;0;normal
2026-01-07 16:00:30;59.25;98.36;2.177;49.293;97.57;0.4047;0;normal
2026-01-07 16:00:31;58.6;96.53;2.156;49.344;104.9;0.4181;0;normal
2026-01-07 16:00:32;59.15;101.41;2.318;49.227;103.67;0.4297;0;normal
2026-01-07 16:00:33;58.78;99.75;2.28;49.246;101.32;0.4186;0;normal
2026-01-07 16:00:34;58.37;103.53;2.355;49.215;107.51;0.4368;0;normal
2026-01-07 16:00:35;58.97;101.3;2.288;49.124;107.68;0.4358;0;normal
2026-01-07 16:00:36;58.8;100.66;2.331;49.256;103.53;0.4249;0;normal
2026-01-07 16:00:37;58.73;100.28;2.303;49.293;104.14;0.4265;0;normal
2026-01-07 16:00:38;59.12;100.74;2.308;49.258;106.05;0.4256;0;normal
2026-01-07 16:00:39;58.88;102.27;2.205;49.338;102.48;0.4254;0;normal
2026-01-07 16:00:40;58.7;101.08;2.176;49.324;105.17;0.4276;0;normal
2026-01-07 16:00:41;58.55;103.08;2.372;49.165;107.46;0.4345;0;normal
2026-01-07 16:00:42;58.57;103.15;2.234;49.284;103.96;0.4235;0;normal
2026-01-07 16:00:43;58.78;101.66;2.206;49.289;101.86;0.4222;0;normal
2026-01-07 16:00:44;58.48;100.11;2.186;49.314;102.77;0.4325;0;normal
2026-01-07 16:00:45;59.11;100.3;2.216;49.214;103.63;0.4218;0;normal
2026-01-07 16:00:46;58.57;98.73;2.267;49.299;105.51;0.4164;0;normal
2026-01-07 16:00:47;58.64;100.06;2.369;49.37;104.96;0.4101;0;normal
2026-01-07 16:00:48;59.09;100.77;2.201;49.351;106.01;0.4144;0;normal
2026-01-07 16:00:49;58.97;105.62;2.302;49.265;106.23;0.4481;0;normal
2026-01-07 16:00:50;58.92;103.27;2.24;49.201;108.36;0.4611;0;normal
2026-01-07 16:00:51;59.28;103.77;2.373;49.307;108.6;0.4458;0;normal
2026-01-07 16:00:52;59.81;102.42;2.377;49.311;105.59;0.4364;0;normal
2026-01-07 16:00:53;58.4;98.46;2.188;49.371;105.05;0.426;0;normal
2026-01-07 16:00:54;58.61;97.34;2.348;49.244;103.09;0.4253;0;normal
2026-01-07 16:00:55;58.54;100.68;2.307;49.286;106.67;0.425;0;normal
2026-01-07 16:00:56;58.74;98.75;2.213;49.362;103.14;0.4203;0;normal
