datetime;motor_temp;hydraulic_pressure;mast_vibration;battery_voltage;motor_current;duty;anomaly;fault_type
2026-01-06 22:00:01;56.98;102.2;2.066;49.206;107.04;0.4341;0;normal
2026-01-06 22:00:02;57.12;103.22;2.208;49.322;106.68;0.4191;0;normal
2026-01-06 22:00:03;56.98;101.43;2.257;49.275;104.41;0.4105;0;normal
2026-01-06 22:00:04;57.03;100.7;2.207;49.346;104.78;0.4073;0;normal
2026-01-06 22:00:05;57.8;127.45;2.487;48.697;139.14;0.5932;0;normal
2026-01-06 22:00:06;58.21;140.09;2.999;48.305;164.34;0.7049;0;normal
2026-01-06 22:00:07;57.83;151.54;2.967;48.077;171.56;0.7511;0;normal
2026-01-06 22:00:08;57.67;160.82;3.312;48.107;182.69;0.8103;0;normal
2026-01-06 22:00:09;58.75;168.52;3.399;47.798;193.1;0.8726;0;normal
2026-01-06 22:00:10;58.53;174.78;3.484;47.702;196.22;0.9052;0;normal
2026-01-06 22:00:11;58.06;177.88;3.541;47.641;198.62;0.9255;0;normal
2026-01-06 22:00:12;59.05;174.49;3.229;47.716;198.37;0.9104;0;normal
2026-01-06 22:00:13;59.72;174.03;3.556;47.688;191.96;0.8984;0;normal
2026-01-06 22:00:14;59.48;169.56;3.394;47.761;192.33;0.877;0;normal
2026-01-06 22:00:15;60.61;170.77;3.35;47.878;189.17;0.8695;0;normal
2026-01-06 22:00:16;59.81;170.5;3.413;47.831;189.09;0.8822;0;normal
2026-01-06 22:00:17;59.97;171.85;3.56;47.666;196.76;0.8959;0;normal
2026-01-06 22:00:18;59.67;143.99;2.943;48.404;160.05;0.6958;0;normal
2026-01-06 22:00:19;60.19;118.6;2.475;48.898;129.42;0.5523;0;normal
2026-01-06 22:00:20;60.38;107.47;2.171;49.145;109.48;0.4605;0;normal
2026-01-06 22:00:21;60.17;94.64;2.158;49.465;96.55;0.3745;0;normal
2026-01-06 22:00:22;60.49;90.22;2.036;49.57;86.97;0.352;0;normal
2026-01-06 22:00:23;60.13;91.45;1.938;49.484;88.46;0.3503;0;normal
2026-01-06 22:00:24;59.89;85.49;1.965;49.587;85.16;0.3216;0;normal
2026-01-06 22:00:25;60.22;92.44;1.942;49.414;93.19;0.3614;0;normal
2026-01-06 22:00:26;59.78;95.15;2.171;49.465;98.06;0.3833;0;normal
2026-01-06 22:00:27;59.92;96.92;2.235;49.349;100.44;0.4052;0;normal
2026-01-06 22:00:28;59.91;100.82;2.24;49.335;106.52;0.4311;0;normal
2026-01-06 22:00:29;59.59;100.53;2.263;49.383;103.51;0.4148;0;normal
2026-01-06 22:00:30;59.83;102.3;2.092;49.406;100.18;0.41;0;normal
2026-01-06 22:00:31;59.75;101.93;2.151;49.282;108.1;0.4243;0;normal
2026-01-06 22:00:32;59.71;97.33;2.172;49.325;105.35;0.4109;0;normal
2026-01-06 22:00:33;59.62;96.3;2.273;49.329;100.46;0.3908;0;normal
2026-01-06 22:00:34;59.4;98.72;2.296;49.435;99.86;0.4044;0;normal
2026-01-06 22:00:35;59.65;100.09;2.209;49.392;105.41;0.4056;0;normal
2026-01-06 22:00:36;59.45;100.27;2.115;49.359;99.19;0.3994;0;normal
2026-01-06 22:00:37;60;95.37;2.191;49.378;95.34;0.4;0;normal
2026-01-06 22:00:38;59.49;94.79;2.006;49.385;97.32;0.3834;0;normal
2026-01-06 22:00:39;59.79;100.21;1.994;49.269;98.58;0.392;0;normal
2026-01-06 22:00:40;59.09;93.06;2.148;49.448;98.86;0.3853;0;normal
2026-01-06 22:00:41;59.4;96.94;2.194;49.314;95.77;0.3979;0;normal
2026-01-06 22:00:42;59.32;100.95;2.056;49.155;101.93;0.4078;0;normal
2026-01-06 22:00:43;59.85;98.58;2.144;49.084;103.14;0.4299;0;normal
2026-01-06 22:00:44;59.88;101.66;2.295;49.273;101.67;0.4259;0;normal
2026-01-06 22:00:45;59.69;101.27;2.204;49.147;107.85;0.4274;0;normal
2026-01-06 22:00:46;59.95;98.68;2.184;49.161;101.23;0.418;0;normal
2026-01-06 22:00:47;59.53;93.99;2.137;49.233;94.76;0.3933;0;normal
2026-01-06 22:00:48;59.95;95.86;1.93;49.339;95.38;0.3948;0;normal
2026-01-06 22:00:49;59.47;95.54;2.146;49.401;95.61;0.3891;0;normal
2026-01-06 22:00:50;59.97;96.63;2.189;49.359;98.6;0.397;0;normal
2026-01-06 22:00:51;59.95;98.18;2.141;49.31;98.34;0.4009;0;normal
2026-01-06 22:00:52;59.94;99.07;2.135;49.356;97.74;0.3981;0;normal
2026-01-06 22:00:53;59.87;98.93;2.05;49.244;100.5;0.4074;0;normal
2026-01-06 22:00:54;60.15;96.41;2.171;49.314;98.16;0.3989;0;normal
2026-01-06 22:00:55;59.88;97.68;2.151;49.266;101.41;0.3937;0;normal
2026-01-06 22:00:56;60;96.76;2.348;49.365;98.26;0.3938;0;normal
2026-01-06 22:00:57;59.76;99.82;2.169;49.419;103.51;0.4179;0;normal
2026-01-06 22:00:58;59.85;100.53;2.053;49.249;102.06;0.4148;0;normal
2026-01-06 22:00:59;59.99;101.03;2.022;49.329;103.32;0.4203;0;normal
2026-01-06 22:01:00;59.79;98.7;2.289;49.353;99.24;0.4001;0;normal
2026-01-06 22:01:01;59.58;100.15;2.118;49.231;99.94;0.4222;0;normal
2026-01-06 22:01:02;59.33;100.35;2.018;49.306;105.52;0.422;0;normal
2026-01-06 22:01:03;59.2;101.21;2.17;49.267;104.32;0.4244;0;normal
2026-01-06 22:01:04;59.47;101.09;2.199;49.222;107.21;0.4225;0;normal
2026-01-06 22:01:05;59.34;102.92;2.034;49.278;108.59;0.4265;0;normal
2026-01-06 22:01:06;59.18;99.98;2.252;49.322;102.83;0.4276;0;normal
2026-01-06 22:01:07;59.87;99.1;2.194;49.3;98.71;0.4196;0;normal
2026-01-06 22:01:08;59.42;104.1;2.21;49.294;105.68;0.4297;0;normal
2026-01-06 22:01:09;59.13;99.22;2.046;49.357;98.34;0.4081;0;normal
2026-01-06 22:01:10;59.36;100.24;2.052;49.352;98.31;0.4062;0;normal
2026-01-06 22:01:11;59.29;103.34;2.154;49.179;101.14;0.429;0;normal
2026-01-06 22:01:12;59.76;101.26;2.171;49.214;98.3;0.42;0;normal
2026-01-06 22:01:13;59.26;101.4;1.964;49.28;96.17;0.4059;0;normal
2026-01-06 22:01:14;58.79;99.72;1.834;49.308;96.27;0.4153;0;normal
2026-01-06 22:01:15;58.81;98.81;2.074;49.145;97.49;0.4162;0;normal
2026-01-06 22:01:16;59.49;106.35;2.083;49.283;99.91;0.4327;0;normal
2026-01-06 22:01:17;58.84;100.51;2.079;49.296;98.66;0.4079;0;normal
2026-01-06 22:01:18;58.9;101.12;2.067;49.232;98.04;0.4148;0;normal
2026-01-06 22:01:19;58.66;102.68;2.229;49.251;102.49;0.4327;0;normal
2026-01-06 22:01:20;59.1;100.95;2.271;49.128;102.45;0.4427;0;normal
2026-01-06 22:01:21;59.5;107.77;2.381;49.29;105.6;0.4474;0;normal
2026-01-06 22:01:22;59.25;103.59;2.088;49.282;103.68;0.4282;0;normal
2026-01-06 22:01:23;59.25;100.33;2.183;49.216;100.87;0.4276;0;normal
2026-01-06 22:01:24;59.05;101.35;2.303;49.185;100.9;0.4182;0;normal
2026-01-06 22:01:25;60.1;100.75;2.136;49.225;99.69;0.4174;0;normal
2026-01-06 22:01:26;58.84;100.7;2.472;49.149;105.73;0.428;0;normal
