datetime;motor_temp;hydraulic_pressure;mast_vibration;battery_voltage;motor_current;duty;anomaly;fault_type
2026-01-05 14:00:01;55.48;45.37;1.128;50.347;35.35;0.0556;0;normal
2026-01-05 14:00:02;55.04;49.15;1.281;50.269;34.19;0.0667;0;normal
2026-01-05 14:00:03;54.69;49.77;1.299;50.387;33.79;0.08;0;normal
2026-01-05 14:00:04;54.07;47.24;1.324;50.336;33.45;0.0763;0;normal
2026-01-05 14:00:05;53.98;45.79;1.206;50.48;28.27;0.0575;0;normal
2026-01-05 14:00:06;54.38;46.31;1.193;50.597;27.92;0.0377;0;normal
2026-01-05 14:00:07;54.21;45.25;1.233;50.348;30.46;0.0562;0;normal
2026-01-05 14:00:08;54.18;49.35;1.311;50.375;35.3;0.0653;0;normal
2026-01-05 14:00:09;53.61;45.12;1.26;50.27;28.77;0.0626;0;normal
2026-01-05 14:00:10;54.18;47.66;1.352;50.289;35.54;0.071;0;normal
2026-01-05 14:00:11;53.86;49.21;1.377;50.249;35.89;0.0801;0;normal
2026-01-05 14:00:12;53.66;52.05;1.258;50.296;34.38;0.0921;0;normal
2026-01-05 14:00:13;53.8;47.3;1.334;50.309;30.29;0.0676;0;normal
2026-01-05 14:00:14;53.18;48.6;1.199;50.188;38.98;0.0854;0;normal
2026-01-05 14:00:15;53.44;50.24;1.266;50.269;36.99;0.0877;0;normal
2026-01-05 14:00:16;53.79;49.7;1.296;50.366;33.32;0.0784;0;normal
2026-01-05 14:00:17;53.45;51.89;1.431;50.336;36.63;0.0874;0;normal
2026-01-05 14:00:18;53.03;51.22;1.441;50.449;34.86;0.0731;0;normal
2026-01-05 14:00:19;53.72;42.26;1.19;50.447;29.94;0.0498;0;normal
2026-01-05 14:00:20;53.66;44.75;1.21;50.408;31.52;0.0489;0;normal
2026-01-05 14:00:21;53.06;48.43;1.402;50.402;29.57;0.0682;0;normal
2026-01-05 14:00:22;53.6;47.33;1.159;50.417;33.23;0.0691;0;normal
2026-01-05 14:00:23;53;47.85;1.297;50.349;32.59;0.0717;0;normal
2026-01-05 14:00:24;53.36;46.05;1.27;50.464;31.59;0.0603;0;normal
2026-01-05 14:00:25;52.41;42.14;1.113;50.431;30.64;0.0458;0;normal
2026-01-05 14:00:26;53.57;48.6;1.243;50.321;31.44;0.0573;0;normal
2026-01-05 14:00:27;52.49;47.97;1.401;50.335;34.58;0.0648;0;normal
2026-01-05 14:00:28;52.77;51.6;1.36;50.341;29.39;0.0765;0;normal
2026-01-05 14:00:29;52.71;46.25;1.242;50.386;28.69;0.0529;0;normal
2026-01-05 14:00:30;52.32;45.98;1.205;50.448;29.19;0.06;0;normal
2026-01-05 14:00:31;51.98;47.4;1.425;50.414;29.81;0.0499;0;normal
2026-01-05 14:00:32;52.5;43.51;1.113;50.486;30.14;0.0519;0;normal
2026-01-05 14:00:33;52.26;47;1.276;50.511;30.02;0.0579;0;normal
2026-01-05 14:00:34;51.69;45.71;1.235;50.521;33.87;0.0552;0;normal
2026-01-05 14:00:35;51.76;47.17;1.45;50.522;34.47;0.0674;0;normal
2026-01-05 14:00:36;51.97;47.3;1.441;50.598;30.7;0.0574;0;normal
2026-01-05 14:00:37;51.84;50.55;1.38;50.46;35.2;0.0712;0;normal
2026-01-05 14:00:38;52.27;51.56;1.273;50.415;38.06;0.0765;0;normal
2026-01-05 14:00:39;52.29;51.03;1.25;50.226;38.27;0.093;0;normal
2026-01-05 14:00:40;51.96;50.64;1.326;50.305;39.57;0.0913;0;normal
2026-01-05 14:00:41;52.07;53.16;1.338;50.329;38.59;0.0948;0;normal
2026-01-05 14:00:42;52.5;52.27;1.318;50.34;40.12;0.0956;0;normal
2026-01-05 14:00:43;52.18;50.24;1.385;50.316;37.56;0.0892;0;normal
2026-01-05 14:00:44;51.8;69.33;1.741;50.029;59.95;0.2051;0;normal
2026-01-05 14:00:45;52.3;80.75;2.031;49.754;78.26;0.2789;0;normal
2026-01-05 14:00:46;52.54;84.67;2.089;49.632;81.01;0.3148;0;normal
2026-01-05 14:00:47;52.81;90.67;2.084;49.587;88.48;0.3387;0;normal
2026-01-05 14:00:48;52.24;94.16;2.02;49.526;90.04;0.3627;0;normal
2026-01-05 14:00:49;52.65;92.71;2.155;49.43;90.81;0.374;0;normal
2026-01-05 14:00:50;51.5;95.19;2.12;49.357;94.2;0.3731;0;normal
2026-01-05 14:00:51;52.38;97.03;2.314;49.328;94.88;0.3938;0;normal
2026-01-05 14:00:52;52.77;97.52;2.311;49.377;100.67;0.4074;0;normal
2026-01-05 14:00:53;52.78;98.59;2.187;49.281;99.57;0.4144;0;normal
2026-01-05 14:00:54;52.55;99.7;2.065;49.27;95.63;0.4027;0;normal
2026-01-05 14:00:55;52.9;104.24;2.218;49.135;101.7;0.4331;0;normal
2026-01-05 14:00:56;52.52;99.34;2.232;49.279;105.61;0.4245;0;normal
2026-01-05 14:00:57;52.96;103.82;2.278;49.21;105.68;0.4483;0;normal
2026-01-05 14:00:58;52.74;108.04;2.141;49.166;106.43;0.4433;0;normal
2026-01-05 14:00:59;53.19;103.97;2.183;49.154;102.81;0.4363;0;normal
2026-01-05 14:01:00;53.72;101.86;2.287;49.274;105.2;0.4352;0;normal
