datetime;motor_temp;hydraulic_pressure;mast_vibration;battery_voltage;motor_current;duty;anomaly;fault_type
2026-01-06 12:00:01;60.04;57.43;1.337;50.321;45.07;0.1144;0;normal
2026-01-06 12:00:02;59.33;55.28;1.237;50.333;42.17;0.0976;0;normal
2026-01-06 12:00:03;59.14;50.12;1.294;50.332;36.18;0.0843;0;normal
2026-01-06 12:00:04;58.99;49.08;1.354;50.465;35.02;0.0726;0;normal
2026-01-06 12:00:05;59.06;45.38;1.091;50.368;35.12;0.0651;0;normal
2026-01-06 12:00:06;58.46;46.95;1.276;50.365;36.82;0.0687;0;normal
2026-01-06 12:00:07;58.52;48.4;1.358;50.327;38.54;0.0719;0;normal
2026-01-06 12:00:08;58.92;50.62;1.245;50.412;35.63;0.0654;0;normal
2026-01-06 12:00:09;58.26;48.77;1.341;50.376;34.44;0.0731;0;normal
2026-01-06 12:00:10;58.21;46.05;1.182;50.401;30.65;0.0618;0;normal
2026-01-06 12:00:11;58.09;45.89;1.383;50.313;34.04;0.0594;0;normal
2026-01-06 12:00:12;58.13;45.56;1.359;50.542;27.17;0.0378;0;normal
2026-01-06 12:00:13;57.94;45.6;1.147;50.452;26.09;0.0431;0;normal
2026-01-06 12:00:14;57.64;50.1;1.303;50.361;37.92;0.0746;0;normal
2026-01-06 12:00:15;57.48;52.96;1.094;50.365;34.83;0.0638;0;normal
2026-01-06 12:00:16;57.93;50.64;1.281;50.343;34.89;0.0788;0;normal
2026-01-06 12:00:17;57.16;44.66;1.11;50.44;34.57;0.0553;0;normal
2026-01-06 12:00:18;57.04;46.61;1.258;50.475;31.03;0.0706;0;normal
2026-01-06 12:00:19;56.97;51.18;1.245;50.389;32.56;0.0732;0;normal
2026-01-06 12:00:20;56.4;45.5;1.234;50.29;30.81;0.0659;0;normal
2026-01-06 12:00:21;55.86;48.23;1.306;50.429;32.23;0.063;0;normal
2026-01-06 12:00:22;56.57;48.01;1.263;50.499;31.12;0.0575;0;normal
2026-01-06 12:00:23;55.69;50.99;1.284;50.437;35.19;0.0671;0;normal
2026-01-06 12:00:24;56.61;45.22;1.221;50.497;31.59;0.0628;0;normal
2026-01-06 12:00:25;56.35;49.33;1.188;50.398;34.44;0.0651;0;normal
2026-01-06 12:00:26;55.97;49.67;1.191;50.414;34.81;0.0793;0;normal
2026-01-06 12:00:27;55.76;53.64;1.291;50.258;40.16;0.0897;0;normal
