datetime;motor_temp;hydraulic_pressure;mast_vibration;battery_voltage;motor_current;duty;anomaly;fault_type
2026-01-08 06:00:01;53.26;47.01;1.138;50.306;28.07;0.0461;0;normal
2026-01-08 06:00:02;52.85;47.38;1.339;50.427;33.33;0.0677;0;normal
2026-01-08 06:00:03;53.25;48.9;1.462;50.367;37.81;0.0784;0;normal
2026-01-08 06:00:04;52.83;44.96;1.191;50.334;34.69;0.0514;0;normal
2026-01-08 06:00:05;52.45;47.38;1.44;50.402;32.62;0.0591;0;normal
2026-01-08 06:00:06;52.42;43.88;1.394;50.324;32.83;0.0551;0;normal
2026-01-08 06:00:07;52.55;48.09;1.391;50.32;31.93;0.057;0;normal
2026-01-08 06:00:08;52.63;46.4;1.488;50.297;29.56;0.0524;0;normal
2026-01-08 06:00:09;52.38;41.08;1.199;50.446;30.51;0.0469;0;normal
2026-01-08 06:00:10;52.43;44.22;1.369;50.399;30.63;0.0542;0;normal
2026-01-08 06:00:11;51.42;44.17;1.283;50.366;27.01;0.0461;0;normal
2026-01-08 06:00:12;52.28;49.69;1.309;50.345;31.37;0.0493;0;normal
2026-01-08 06:00:13;52.7;44.4;1.243;50.444;35.33;0.0543;0;normal
2026-01-08 06:00:14;51.62;47.7;1.149;50.45;34.76;0.0564;0;normal
2026-01-08 06:00:15;51.93;44.3;1.255;50.433;31.82;0.0455;0;normal
2026-01-08 06:00:16;52.35;43.3;1.34;50.346;26.22;0.0507;0;normal
2026-01-08 06:00:17;51.92;46.32;1.333;50.443;31.97;0.0565;0;normal
2026-01-08 06:00:18;51.76;47.8;1.331;50.445;28.35;0.0684;0;normal
2026-01-08 06:00:19;51.5;49.1;1.217;50.332;37.33;0.0703;0;normal
2026-01-08 06:00:20;51.96;51.59;1.433;50.269;36.16;0.0962;0;normal
2026-01-08 06:00:21;51.68;48.48;1.419;50.368;35.68;0.0742;0;normal
2026-01-08 06:00:22;52.07;47.63;1.168;50.379;35.38;0.0677;0;normal
2026-01-08 06:00:23;51.78;46.01;1.193;50.373;37.79;0.0679;0;normal
2026-01-08 06:00:24;52.14;49.34;1.182;50.393;34.2;0.0691;0;normal
2026-01-08 06:00:25;51.36;48.32;1.437;50.328;39.34;0.0794;0;normal
2026-01-08 06:00:26;52.63;48.92;1.308;50.281;37.05;0.0778;0;normal
2026-01-08 06:00:27;51.31;45.45;1.216;50.389;32.87;0.0733;0;normal
2026-01-08 06:00:28;51.77;44.55;1.336;50.407;28.91;0.0484;0;normal
2026-01-08 06:00:29;51.6;43.19;1.307;50.385;32.88;0.0474;0;normal
2026-01-08 06:00:30;51.96;47.77;1.251;50.368;34.21;0.0657;0;normal
2026-01-08 06:00:31;51.72;48.93;1.295;50.336;34.52;0.0715;0;normal
2026-01-08 06:00:32;52.13;50.11;1.358;50.393;39.45;0.0772;0;normal
2026-01-08 06:00:33;51.59;49.46;1.347;50.38;37.99;0.0741;0;normal
2026-01-08 06:00:34;52.19;44.48;1.208;50.338;32.23;0.0582;0;normal
2026-01-08 06:00:35;51.75;45.96;1.397;50.342;38.19;0.0664;0;normal
2026-01-08 06:00:36;51.4;44.64;1.345;50.409;38.87;0.0674;0;normal
2026-01-08 06:00:37;51.4;47.43;1.329;50.333;31.35;0.0571;0;normal
2026-01-08 06:00:38;51.81;45.43;1.165;50.453;27.73;0.0412;0;normal
2026-01-08 06:00:39;51.09;46.46;1.349;50.313;31.06;0.0603;0;normal
2026-01-08 06:00:40;51.34;66.13;1.669;49.952;60.79;0.1889;0;normal
2026-01-08 06:00:41;52.1;79.01;1.924;49.637;76.19;0.2837;0;normal
2026-01-08 06:00:42;51.91;89.84;1.963;49.53;85.01;0.3378;0;normal
2026-01-08 06:00:43;52.02;91.65;1.931;49.447;93.45;0.3551;0;normal
2026-01-08 06:00:44;52.11;95.81;1.975;49.312;96.09;0.3788;0;normal
2026-01-08 06:00:45;51.64;97.45;2.105;49.344;99.88;0.4077;0;normal
2026-01-08 06:00:46;52.35;98.87;2.187;49.354;100.61;0.4033;0;normal
2026-01-08 06:00:47;52.66;98.43;2.163;49.295;96.84;0.4001;0;normal
