datetime;motor_temp;hydraulic_pressure;mast_vibration;battery_voltage;motor_current;duty;anomaly;fault_type
2026-01-06 06:00:01;55.42;100.87;2.318;49.299;99.66;0.4298;0;normal
2026-01-06 06:00:02;55.68;101.21;2.162;49.293;99.76;0.4216;0;normal
2026-01-06 06:00:03;55.71;104.44;2.286;49.222;102.68;0.4308;0;normal
2026-01-06 06:00:04;55.91;103.87;2.29;49.166;102.98;0.4329;0;normal
2026-01-06 06:00:05;55.68;102.51;2.349;49.333;101.36;0.4236;0;normal
2026-01-06 06:00:06;55.76;100.24;2.094;49.186;95.57;0.4099;0;normal
2026-01-06 06:00:07;56.09;99.88;2.274;49.406;99.03;0.413;0;normal
2026-01-06 06:00:08;55.72;93.77;2.119;49.461;91.95;0.3868;0;normal
2026-01-06 06:00:09;56;97.71;2.074;49.442;94.61;0.3892;0;normal
2026-01-06 06:00:10;55.83;100.44;2.259;49.353;97.89;0.4001;0;normal
2026-01-06 06:00:11;57.16;95.83;2.082;49.323;97.32;0.3984;0;normal
2026-01-06 06:00:12;55.96;96.37;2.158;49.442;96.16;0.3915;0;normal
2026-01-06 06:00:13;55.74;104.11;2.169;49.223;99.6;0.4293;0;normal
2026-01-06 06:00:14;56.81;103.77;2.196;49.277;100.41;0.4403;0;normal
2026-01-06 06:00:15;56.53;126.93;2.793;48.761;138.1;0.6135;0;normal
2026-01-06 06:00:16;56.87;143.87;3.08;48.253;163.57;0.744;0;normal
2026-01-06 06:00:17;56.3;154.7;3.304;47.955;171.26;0.805;0;normal
2026-01-06 06:00:18;56.89;162.92;3.293;47.865;181.25;0.8488;0;normal
2026-01-06 06:00:19;57.63;168.71;3.364;47.827;184.63;0.8765;0;normal
2026-01-06 06:00:20;57.77;169.16;3.4;47.812;191.22;0.8757;0;normal
2026-01-06 06:00:21;58.41;172.84;3.293;47.665;190.69;0.8952;0;normal
2026-01-06 06:00:22;57.98;170.27;3.489;47.831;188.14;0.8798;0;normal
2026-01-06 06:00:23;58.19;168.97;3.548;47.951;185.48;0.8755;0;normal
2026-01-06 06:00:24;58.07;169.37;3.391;47.807;187.08;0.8781;0;normal
2026-01-06 06:00:25;58.78;167.81;3.461;47.761;188.24;0.8916;0;normal
2026-01-06 06:00:26;59.66;173.32;3.322;47.606;192.83;0.9108;0;normal
2026-01-06 06:00:27;59.27;171.04;3.574;47.664;188.57;0.9121;0;normal
2026-01-06 06:00:28;59.71;173.87;3.617;47.763;192.38;0.9017;0;normal
2026-01-06 06:00:29;59.92;170.73;3.3;47.702;192.35;0.9096;0;normal
2026-01-06 06:00:30;60.37;169.09;3.491;47.715;191.46;0.9008;0;normal
2026-01-06 06:00:31;60.63;141.76;2.905;48.457;152.66;0.687;0;normal
2026-01-06 06:00:32;60.35;110.59;2.48;48.942;116.09;0.5194;0;normal
2026-01-06 06:00:33;60.55;104.52;2.132;49.189;106.84;0.4482;0;normal
2026-01-06 06:00:34;60.16;92.44;2.015;49.286;93.77;0.375;0;normal
2026-01-06 06:00:35;60.49;87.88;1.923;49.549;79.58;0.3234;0;normal
2026-01-06 06:00:36;60.19;76.45;1.802;49.724;72.37;0.2443;0;normal
2026-01-06 06:00:37;60.08;63.69;1.711;49.916;59.64;0.2026;0;normal
2026-01-06 06:00:38;59.59;60.98;1.535;50.142;44.35;0.1457;0;normal
2026-01-06 06:00:39;59.88;51.23;1.526;50.31;39.68;0.0891;0;normal
2026-01-06 06:00:40;59.14;46.46;1.539;50.23;41.22;0.0815;0;normal
2026-01-06 06:00:41;59.19;49.66;1.101;50.146;34.26;0.08;0;normal
2026-01-06 06:00:42;58.98;51.53;1.36;50.227;45.58;0.097;0;normal
2026-01-06 06:00:43;58.88;53.16;1.376;50.291;42.1;0.1128;0;normal
2026-01-06 06:00:44;58.93;53.61;1.334;50.192;46.57;0.1133;0;normal
2026-01-06 06:00:45;58.06;51.68;1.292;50.404;40.14;0.0922;0;normal
2026-01-06 06:00:46;58.45;48.57;1.353;50.376;38.69;0.0884;0;normal
2026-01-06 06:00:47;59.04;49.16;1.373;50.281;39.36;0.0874;0;normal
2026-01-06 06:00:48;58.16;49.69;1.301;50.311;38.05;0.0898;0;normal
2026-01-06 06:00:49;58.45;47.21;1.28;50.292;36.78;0.0697;0;normal
2026-01-06 06:00:50;57.94;41.49;1.235;50.472;28.21;0.049;0;normal
2026-01-06 06:00:51;57.98;48.19;1.359;50.41;38.98;0.0644;0;normal
2026-01-06 06:00:52;57.17;44.46;0.997;50.462;32.27;0.0459;0;normal
2026-01-06 06:00:53;57.63;42.35;1.19;50.539;27.92;0.0363;0;normal
2026-01-06 06:00:54;57.44;42.31;1.266;50.416;29.31;0.047;0;normal
2026-01-06 06:00:55;56.9;42.07;1.09;50.437;30.78;0.0423;0;normal
2026-01-06 06:00:56;56.22;44.58;1.191;50.457;31.46;0.0575;0;normal
2026-01-06 06:00:57;56.05;46;1.225;50.375;31.5;0.0638;0;normal
2026-01-06 06:00:58;56.42;42.76;1.41;50.33;36.3;0.063;0;normal
2026-01-06 06:00:59;55.9;46.95;1.156;50.346;29.31;0.0533;0;normal
2026-01-06 06:01:00;55.58;47.6;1.238;50.43;36.31;0.0735;0;normal
2026-01-06 06:01:01;55.5;49.49;1.288;50.357;37.76;0.0723;0;normal
2026-01-06 06:01:02;55.61;47.72;1.26;50.384;36.63;0.0751;0;normal
2026-01-06 06:01:03;55.59;45.26;1.31;50.359;34.12;0.0709;0;normal
2026-01-06 06:01:04;55.2;50.7;1.431;50.398;33.87;0.0866;0;normal
2026-01-06 06:01:05;54.42;47.96;1.423;50.37;35.34;0.0704;0;normal
2026-01-06 06:01:06;55.58;43.95;1.502;50.26;33.73;0.074;0;normal
2026-01-06 06:01:07;55.13;55.33;1.526;50.175;42.12;0.0935;0;normal
2026-01-06 06:01:08;55;46.25;1.225;50.492;31.53;0.0696;0;normal
2026-01-06 06:01:09;55.24;44.85;1.405;50.398;31.05;0.0588;0;normal
2026-01-06 06:01:10;55.15;46.98;1.367;50.209;33.13;0.0755;0;normal
2026-01-06 06:01:11;54.83;44.45;1.377;50.412;28.52;0.0503;0;normal
2026-01-06 06:01:12;54.53;42.6;1.279;50.447;31.01;0.0404;0;normal
2026-01-06 06:01:13;54.89;43.21;1.325;50.464;29.05;0.0413;0;normal
2026-01-06 06:01:14;54.42;47.63;1.247;50.391;35.17;0.0738;0;normal
2026-01-06 06:01:15;54.56;50.82;1.339;50.188;36.52;0.0884;0;normal
2026-01-06 06:01:16;54.38;49.21;1.275;50.302;31.9;0.0668;0;normal
2026-01-06 06:01:17;54.07;47.08;1.33;50.255;35.71;0.0715;0;normal
2026-01-06 06:01:18;53.77;44.27;1.393;50.296;31.35;0.0597;0;normal
2026-01-06 06:01:19;53.89;45.99;1.446;50.214;32.74;0.0711;0;normal
2026-01-06 06:01:20;54.19;44.52;1.449;50.325;30.93;0.0605;0;normal
2026-01-06 06:01:21;54;47.02;1.518;50.234;38.88;0.0805;0;normal
2026-01-06 06:01:22;53.91;46.82;1.414;50.375;36.72;0.0822;0;normal
2026-01-06 06:01:23;53.89;47.09;1.157;50.461;34.34;0.0596;0;normal
2026-01-06 06:01:24;53.83;46.3;1.26;50.353;33.41;0.0687;0;normal
2026-01-06 06:01:25;53.09;48.91;1.262;50.311;33.78;0.0785;0;normal
2026-01-06 06:01:26;53.9;47.94;1.285;50.341;34.55;0.0788;0;normal
2026-01-06 06:01:27;54.1;50.59;1.492;50.21;39;0.1032;0;normal
2026-01-06 06:01:28;53.18;46.41;1.225;50.373;32.2;0.0574;0;normal
2026-01-06 06:01:29;53.25;44.95;1.598;50.41;34.01;0.0523;0;normal
2026-01-06 06:01:30;53.63;38.51;1.292;50.65;24.2;0.0203;0;normal
2026-01-06 06:01:31;53.3;43.07;1.338;50.385;28.71;0.0427;0;normal
2026-01-06 06:01:32;53.19;45.58;1.259;50.346;26.56;0.0358;0;normal
2026-01-06 06:01:33;53.26;46.48;1.076;50.428;33.93;0.0458;0;normal
2026-01-06 06:01:34;52.72;48.15;1.251;50.46;38.71;0.0725;0;normal
2026-01-06 06:01:35;52.77;47.05;1.393;50.252;36.8;0.0803;0;normal
2026-01-06 06:01:36;53.01;45.91;1.485;50.248;32.9;0.0644;0;normal
2026-01-06 06:01:37;52.46;50.47;1.328;50.252;35.26;0.0803;0;normal
2026-01-06 06:01:38;52.23;49.39;1.306;50.288;30.22;0.0739;0;normal
2026-01-06 06:01:39;53.16;44.43;1.344;50.282;31.3;0.0526;0;normal
2026-01-06 06:01:40;52.56;44.84;1.353;50.279;30.2;0.0667;0;normal
2026-01-06 06:01:41;52.55;49.89;1.363;50.257;36.22;0.1004;0;normal
2026-01-06 06:01:42;52.4;46.67;1.342;50.295;31.67;0.0666;0;normal
2026-01-06 06:01:43;52.9;44.95;1.08;50.418;31.69;0.0642;0;normal
2026-01-06 06:01:44;52.6;47.16;1.283;50.314;30.09;0.0608;0;normal
2026-01-06 06:01:45;52.21;43.4;1.285;50.335;31.47;0.0517;0;normal
2026-01-06 06:01:46;51.95;47.99;1.261;50.374;34.51;0.0612;0;normal
2026-01-06 06:01:47;52.26;45.68;1.235;50.421;34.06;0.0701;0;normal
2026-01-06 06:01:48;52.39;48.2;1.255;50.302;33.26;0.0813;0;normal
2026-01-06 06:01:49;51.7;44.28;1.125;50.332;34.55;0.0707;0;normal
2026-01-06 06:01:50;52.27;47.6;1.272;50.305;33.4;0.0681;0;normal
2026-01-06 06:01:51;51.9;44.04;1.09;50.43;29.44;0.0458;0;normal
2026-01-06 06:01:52;51.49;43.91;1.144;50.335;29.5;0.0435;0;normal
2026-01-06 06:01:53;52.09;66.83;1.486;49.965;60.41;0.1855;0;normal
2026-01-06 06:01:54;52.08;76.4;1.957;49.661;69.42;0.267;0;normal
2026-01-06 06:01:55;52.02;85.15;1.803;49.574;81.37;0.3143;0;normal
2026-01-06 06:01:56;52.28;85.39;2.083;49.467;83.82;0.341;0;normal
2026-01-06 06:01:57;52.56;90.7;2.006;49.485;86;0.3519;0;normal
2026-01-06 06:01:58;52.39;93.24;1.925;49.46;94.05;0.3772;0;normal
2026-01-06 06:01:59;52.25;90.78;1.961;49.232;94.3;0.3757;0;normal
2026-01-06 06:02:00;52.02;93.89;2.136;49.315;93.55;0.3882;0;normal
2026-01-06 06:02:01;53.13;98.58;2.164;49.16;102.83;0.4129;0;normal
2026-01-06 06:02:02;52.33;98.01;1.928;49.302;101.62;0.4028;0;normal
2026-01-06 06:02:03;52.61;103.55;1.93;49.18;99.82;0.4127;0;normal
2026-01-06 06:02:04;53.67;103.36;2.133;49.094;102.26;0.4321;0;normal
2026-01-06 06:02:05;52.52;102.98;2.319;49.194;105.41;0.4398;0;normal
2026-01-06 06:02:06;52.94;102.87;2.198;49.191;102.53;0.4351;0;normal
2026-01-06 06:02:07;53.56;100.2;2.085;49.065;99.51;0.4247;0;normal
2026-01-06 06:02:08;53.94;98.74;2.006;49.243;98.01;0.4028;0;normal
2026-01-06 06:02:09;53.6;102.18;2.245;49.133;101.99;0.4216;0;normal
2026-01-06 06:02:10;53.8;101.12;2.107;49.104;101.85;0.4089;0;normal
2026-01-06 06:02:11;53.45;95.65;2.169;49.158;94.95;0.4014;0;normal
2026-01-06 06:02:12;53.63;100.56;2;49.151;105.21;0.4226;0;normal
