datetime;motor_temp;hydraulic_pressure;mast_vibration;battery_voltage;motor_current;duty;anomaly;fault_type
2026-01-06 18:00:01;51.08;44.59;0.933;50.546;35.35;0.0392;0;normal
2026-01-06 18:00:02;51.64;40.94;1.19;50.524;28.49;0.0315;0;normal
2026-01-06 18:00:03;51.43;47.63;1.147;50.479;37.28;0.0633;0;normal
2026-01-06 18:00:04;51.11;47.6;1.38;50.425;32.43;0.0644;0;normal
2026-01-06 18:00:05;51.43;46.82;1.097;50.386;32.59;0.0581;0;normal
2026-01-06 18:00:06;50.93;50.33;1.33;50.291;39.8;0.0766;0;normal
2026-01-06 18:00:07;50.93;51.08;1.201;50.355;41.52;0.0773;0;normal
2026-01-06 18:00:08;50.79;44.04;1.216;50.375;33.96;0.064;0;normal
2026-01-06 18:00:09;51.02;46.81;1.27;50.458;34.59;0.0599;0;normal
2026-01-06 18:00:10;50.7;43.47;1.273;50.356;31.19;0.0584;0;normal
2026-01-06 18:00:11;51.13;51.33;1.293;50.301;33.34;0.0761;0;normal
2026-01-06 18:00:12;51.19;50.95;1.184;50.36;33.02;0.0753;0;normal
2026-01-06 18:00:13;51.02;45.61;1.247;50.433;32.65;0.0625;0;normal
2026-01-06 18:00:14;50.71;48.47;1.326;50.281;31.47;0.0658;0;normal
2026-01-06 18:00:15;51.21;47.31;1.194;50.349;35.4;0.0723;0;normal
2026-01-06 18:00:16;50.58;53.46;1.311;50.346;37.39;0.1013;0;normal
2026-01-06 18:00:17;50.53;51.31;1.357;50.271;35.09;0.0898;0;normal
2026-01-06 18:00:18;50.67;68.06;1.545;49.975;60.75;0.2069;0;normal
2026-01-06 18:00:19;50.74;79.88;1.704;49.794;70.95;0.2741;0;normal
2026-01-06 18:00:20;51.34;83.88;1.822;49.539;83.6;0.3197;0;normal
2026-01-06 18:00:21;51.08;95.49;1.965;49.341;95.84;0.3805;0;normal
2026-01-06 18:00:22;51.32;97.33;2.074;49.266;97.42;0.4036;0;normal
2026-01-06 18:00:23;51.36;100.97;2.101;49.255;102.84;0.4109;0;normal
2026-01-06 18:00:24;51.98;100.17;2.25;49.251;101.5;0.4237;0;normal
2026-01-06 18:00:25;51.67;104.03;2.029;49.089;101.52;0.4344;0;normal
2026-01-06 18:00:26;52.2;103.21;2.113;49.023;106.01;0.4352;0;normal
2026-01-06 18:00:27;51.82;104.22;1.99;49.224;108.36;0.4302;0;normal
2026-01-06 18:00:28;52.65;99.68;2.172;49.268;100.1;0.4089;0;normal
2026-01-06 18:00:29;53.06;98.34;2.121;49.297;98.54;0.402;0;normal
2026-01-06 18:00:30;51.9;98.36;2.077;49.243;95.72;0.391;0;normal
2026-01-06 18:00:31;52.9;98.62;2.09;49.308;93.78;0.4005;0;normal
2026-01-06 18:00:32;53.08;96.71;1.92;49.213;101.84;0.4081;0;normal
2026-01-06 18:00:33;52.54;98.84;2.083;49.356;99.84;0.3965;0;normal
2026-01-06 18:00:34;52.92;98.05;1.952;49.317;92.98;0.3885;0;normal
2026-01-06 18:00:35;53.23;98.61;2.117;49.331;96.43;0.3958;0;normal
2026-01-06 18:00:36;53.4;96.2;2.125;49.23;99.69;0.3916;0;normal
2026-01-06 18:00:37;53.72;96.1;2.132;49.277;102.15;0.3957;0;normal
2026-01-06 18:00:38;54.17;94.55;2.181;49.216;94.61;0.3975;0;normal
2026-01-06 18:00:39;53.36;94.23;2.091;49.474;93.02;0.3811;0;normal
2026-01-06 18:00:40;53.21;97;2.258;49.328;99.25;0.4008;0;normal
