datetime;motor_temp;hydraulic_pressure;mast_vibration;battery_voltage;motor_current;duty;anomaly;fault_type
2026-01-05 10:00:01;58.47;99.63;2.151;49.304;96.22;0.4168;0;normal
2026-01-05 10:00:02;59.22;102.33;2.267;49.241;99.74;0.4314;0;normal
2026-01-05 10:00:03;58.92;106.49;2.123;49.19;105.93;0.4384;0;normal
2026-01-05 10:00:04;59.5;102.59;2.208;49.289;103.05;0.4264;0;normal
2026-01-05 10:00:05;58.61;104.03;2.328;49.185;104.82;0.4443;0;normal
2026-01-05 10:00:06;58.74;104.6;2.25;49.26;105.26;0.4461;0;normal
2026-01-05 10:00:07;59.26;104.79;2.182;49.197;102.81;0.4301;0;normal
2026-01-05 10:00:08;59.24;99.45;2.266;49.347;101.58;0.4052;0;normal
2026-01-05 10:00:09;58.93;99.47;2.113;49.302;97.63;0.3983;0;normal
2026-01-05 10:00:10;58.43;98.31;2.034;49.266;101.45;0.413;0;normal
2026-01-05 10:00:11;58.72;82.4;1.903;49.778;79.24;0.3077;0;normal
2026-01-05 10:00:12;59.09;73.73;1.727;49.834;66.21;0.2334;0;normal
2026-01-05 10:00:13;58.65;64.27;1.612;49.989;56.86;0.1889;0;normal
2026-01-05 10:00:14;58.84;58.95;1.358;50.129;50.15;0.145;0;normal
2026-01-05 10:00:15;58.24;56.17;1.529;50.12;44.58;0.1358;0;normal
2026-01-05 10:00:16;57.84;50.3;1.22;50.23;39.21;0.0895;0;normal
2026-01-05 10:00:17;58.09;49.63;1.23;50.325;39.74;0.0846;0;normal
2026-01-05 10:00:18;57.85;49.28;1.391;50.323;37.73;0.0714;0;normal
2026-01-05 10:00:19;57.04;52.27;1.183;50.396;39.67;0.0814;0;normal
2026-01-05 10:00:20;57.62;49.57;1.303;50.355;41.56;0.0888;0;normal
2026-01-05 10:00:21;57.24;51.37;1.32;50.245;37.21;0.0819;0;normal
2026-01-05 10:00:22;57.3;46.23;1.159;50.384;34.02;0.0495;0;normal
2026-01-05 10:00:23;57.09;45.89;1.134;50.513;27.28;0.044;0;normal
2026-01-05 10:00:24;56.2;43.7;1.214;50.608;29.61;0.0403;0;normal
2026-01-05 10:00:25;57.25;47.49;1.199;50.469;30.21;0.0483;0;normal
2026-01-05 10:00:26;56.36;49.51;1.212;50.521;35.08;0.0518;0;normal
2026-01-05 10:00:27;56.64;44.86;1.026;50.401;33.29;0.0531;0;normal
2026-01-05 10:00:28;56.85;51.06;1.178;50.265;32.04;0.0782;0;normal
2026-01-05 10:00:29;56.69;51.44;1.242;50.263;36.81;0.0785;0;normal
2026-01-05 10:00:30;55.57;48.11;1.337;50.457;34.02;0.0654;0;normal
2026-01-05 10:00:31;55.45;49.29;1.279;50.333;35.77;0.0673;0;normal
2026-01-05 10:00:32;56.42;48.19;1.206;50.416;31.4;0.0584;0;normal
2026-01-05 10:00:33;54.98;48.31;1.031;50.426;31.49;0.0562;0;normal
2026-01-05 10:00:34;56.26;48.19;1.213;50.349;32.36;0.0569;0;normal
2026-01-05 10:00:35;54.77;44.68;1.253;50.463;28.42;0.0463;0;normal
2026-01-05 10:00:36;55.61;43.67;1.173;50.442;32.48;0.0489;0;normal
2026-01-05 10:00:37;55.17;41.92;1.176;50.62;28.03;0.0341;0;normal
2026-01-05 10:00:38;54.64;47.31;1.263;50.507;33.07;0.0534;0;normal
2026-01-05 10:00:39;54.04;48.96;1.161;50.467;36.69;0.0558;0;normal
2026-01-05 10:00:40;54.71;50.27;1.22;50.372;34.68;0.0723;0;normal
2026-01-05 10:00:41;54.35;48.67;1.383;50.502;32.6;0.0689;0;normal
2026-01-05 10:00:42;54.61;47.47;1.314;50.591;32.19;0.0577;0;normal
2026-01-05 10:00:43;54.56;45.95;1.426;50.502;28.35;0.0435;0;normal
2026-01-05 10:00:44;54.06;46.81;1.316;50.34;37.15;0.049;0;normal
2026-01-05 10:00:45;55.05;47.64;1.161;50.491;31.23;0.0526;0;normal
2026-01-05 10:00:46;53.82;67.71;1.717;50.064;58.81;0.1895;0;normal
2026-01-05 10:00:47;53.99;81.98;1.739;49.704;76.28;0.2813;0;normal
2026-01-05 10:00:48;54.67;86.87;1.999;49.647;83.67;0.3239;0;normal
2026-01-05 10:00:49;54.6;94.29;2.237;49.559;87.93;0.3454;0;normal
2026-01-05 10:00:50;55.11;95.14;2.195;49.44;95.28;0.3776;0;normal
2026-01-05 10:00:51;55.06;95.7;1.995;49.388;94.31;0.3839;0;normal
2026-01-05 10:00:52;54.85;101.52;2.124;49.262;98.35;0.4041;0;normal
2026-01-05 10:00:53;55.03;99.17;2.045;49.356;98.69;0.3954;0;normal
2026-01-05 10:00:54;55.05;99.29;2.214;49.315;94.01;0.3979;0;normal
2026-01-05 10:00:55;54.54;99.02;1.949;49.332;98.17;0.3944;0;normal
