datetime;motor_temp;hydraulic_pressure;mast_vibration;battery_voltage;motor_current;duty;anomaly;fault_type
2026-01-05 08:00:01;59.76;96.68;2.252;49.359;101.51;0.3946;0;normal
2026-01-05 08:00:02;60.01;99.03;2.273;49.357;103.14;0.4029;0;normal
2026-01-05 08:00:03;60.35;95.48;2.163;49.364;103.33;0.4006;0;normal
2026-01-05 08:00:04;60.39;101.22;2.145;49.2;108;0.4217;0;normal
2026-01-05 08:00:05;60.05;99.09;2.229;49.209;99.62;0.4116;0;normal
2026-01-05 08:00:06;59.24;95.56;2.275;49.358;103.41;0.4075;0;normal
2026-01-05 08:00:07;59.6;99.76;2.099;49.385;103.33;0.3996;0;normal
2026-01-05 08:00:08;59.53;99.17;2.202;49.365;94.73;0.3916;0;normal
2026-01-05 08:00:09;59.53;94.73;2.317;49.428;93.05;0.3875;0;normal
2026-01-05 08:00:10;59.81;99.92;2.188;49.248;98.57;0.4068;0;normal
2026-01-05 08:00:11;59.42;100.04;2.166;49.301;103.03;0.405;0;normal
2026-01-05 08:00:12;59.5;100.48;2.286;49.303;99.98;0.4131;0;normal
2026-01-05 08:00:13;59.33;100.3;2.154;49.351;99.43;0.4078;0;normal
2026-01-05 08:00:14;59.2;99.19;2.245;49.247;93.62;0.4037;0;normal
2026-01-05 08:00:15;59.4;102.39;2.223;49.311;106.91;0.427;0;normal
2026-01-05 08:00:16;59.13;104.24;2.417;49.214;104.25;0.4409;0;normal
2026-01-05 08:00:17;58.97;106.31;2.272;49.244;105.62;0.4402;0;normal
2026-01-05 08:00:18;59.57;107.57;2.367;49.045;108.83;0.4553;0;normal
2026-01-05 08:00:19;59.08;104.81;2.347;49.267;111.68;0.4431;0;normal
2026-01-05 08:00:20;60.12;102.53;2.391;49.216;103.21;0.435;0;normal
2026-01-05 08:00:21;59.8;103.81;2.182;49.16;104.42;0.4411;0;normal
2026-01-05 08:00:22;59.55;98.38;2.174;49.264;101.13;0.4195;0;normal
2026-01-05 08:00:23;59.77;102.16;2.143;49.349;100.9;0.4216;0;normal
2026-01-05 08:00:24;59.23;97.39;2.295;49.31;101.67;0.409;0;normal
2026-01-05 08:00:25;59.58;98.49;1.99;49.219;101.25;0.4088;0;normal
2026-01-05 08:00:26;59.23;96.65;2.119;49.371;101.43;0.3907;0;normal
2026-01-05 08:00:27;59.89;98.35;2.101;49.386;93.42;0.3904;0;normal
2026-01-05 08:00:28;59.15;96.99;2.249;49.32;95.47;0.39;0;normal
2026-01-05 08:00:29;59.53;92.88;2.059;49.368;97.77;0.3893;0;normal
2026-01-05 08:00:30;59.4;98.32;2.074;49.274;100.21;0.4123;0;normal
2026-01-05 08:00:31;59.09;100.55;2.234;49.17;104.35;0.4257;0;normal
2026-01-05 08:00:32;59.2;101.71;2.312;49.195;100.56;0.423;0;normal
2026-01-05 08:00:33;59.53;99.08;2.123;49.21;105.09;0.4161;0;normal
2026-01-05 08:00:34;59.46;98.89;2.207;49.282;103.82;0.4098;0;normal
2026-01-05 08:00:35;60.05;98.96;2.403;49.319;97.64;0.4076;0;normal
2026-01-05 08:00:36;59.74;102.8;2.244;49.267;98.75;0.4266;0;normal
2026-01-05 08:00:37;58.92;105.27;2.261;49.253;105.3;0.4418;0;normal
2026-01-05 08:00:38;58.79;101.75;2.138;49.285;104.89;0.4268;0;normal
2026-01-05 08:00:39;59.36;95.8;2.218;49.403;97.33;0.4012;0;normal
2026-01-05 08:00:40;59.93;100.14;2.263;49.221;102.03;0.4218;0;normal
2026-01-05 08:00:41;59.39;99.58;2.348;49.146;100.7;0.4219;0;normal
2026-01-05 08:00:42;59.96;99.45;2.113;49.205;101.32;0.4176;0;normal
2026-01-05 08:00:43;60.42;96.91;2.288;49.336;99.07;0.4048;0;normal
2026-01-05 08:00:44;59.5;97.05;2.133;49.29;100.84;0.4077;0;normal
2026-01-05 08:00:45;58.83;95.96;2.269;49.387;98.04;0.392;0;normal
2026-01-05 08:00:46;59.33;101.69;2.135;49.387;94.84;0.3998;0;normal
2026-01-05 08:00:47;59.67;98;2.155;49.284;94.94;0.3899;0;normal
2026-01-05 08:00:48;60.06;99.38;2.242;49.38;95.74;0.4045;0;normal
2026-01-05 08:00:49;59.23;97.05;2.214;49.364;96.8;0.4041;0;normal
2026-01-05 08:00:50;58.87;100.47;2.107;49.35;99.06;0.405;0;normal
2026-01-05 08:00:51;59.06;103.46;2.248;49.316;100.83;0.4213;0;normal
2026-01-05 08:00:52;59.99;102.21;2.314;49.165;104.71;0.4278;0;normal
2026-01-05 08:00:53;59.21;99.22;2.235;49.224;105.29;0.4297;0;normal
2026-01-05 08:00:54;59.29;101.82;2.161;49.308;101.07;0.4112;0;normal
2026-01-05 08:00:55;58.86;100.12;2.152;49.274;99.99;0.4187;0;normal
2026-01-05 08:00:56;59.56;101.2;2.029;49.313;98.89;0.4033;0;normal
2026-01-05 08:00:57;59.16;98.2;2.164;49.474;95.57;0.3917;0;normal
2026-01-05 08:00:58;59.24;101.93;2.092;49.299;97.83;0.4167;0;normal
2026-01-05 08:00:59;58.78;95.22;2.186;49.319;94.39;0.398;0;normal
2026-01-05 08:01:00;58.69;101.65;2.257;49.332;100.57;0.4189;0;normal
2026-01-05 08:01:01;58.99;104.31;2.171;49.25;105.63;0.4399;0;normal
2026-01-05 08:01:02;59.39;103.65;2.292;49.315;103.41;0.4297;0;normal
