datetime;motor_temp;hydraulic_pressure;mast_vibration;battery_voltage;motor_current;duty;anomaly;fault_type
2026-01-06 02:00:01;56.97;46.08;1.428;50.39;34.04;0.0551;0;normal
2026-01-06 02:00:02;56.4;44.04;1.339;50.5;28.9;0.0531;0;normal
2026-01-06 02:00:03;56.25;45.56;1.277;50.493;29.16;0.0464;0;normal
2026-01-06 02:00:04;56.35;48.45;1.28;50.423;33.42;0.0534;0;normal
2026-01-06 02:00:05;56.29;41.14;1.287;50.507;27.83;0.0397;0;normal
2026-01-06 02:00:06;55.69;42.5;1.291;50.592;28.72;0.0481;0;normal
2026-01-06 02:00:07;55.67;46.62;1.228;50.383;32.98;0.0611;0;normal
2026-01-06 02:00:08;55.67;44.44;1.257;50.452;36.26;0.0591;0;normal
2026-01-06 02:00:09;55.24;50.41;1.309;50.422;38.12;0.0798;0;normal
2026-01-06 02:00:10;55.72;51.32;1.315;50.358;39.53;0.086;0;normal
2026-01-06 02:00:11;55.37;48.81;1.265;50.274;38.05;0.0765;0;normal
2026-01-06 02:00:12;55.59;47.01;1.192;50.408;35.99;0.0598;0;normal
2026-01-06 02:00:13;55.31;45.79;1.189;50.489;33.73;0.0501;0;normal
2026-01-06 02:00:14;55.64;45.96;1.136;50.357;43.61;0.066;0;normal
2026-01-06 02:00:15;55.18;45.21;1.089;50.558;34.99;0.055;0;normal
2026-01-06 02:00:16;55.32;47.03;1.301;50.356;34.66;0.0491;0;normal
2026-01-06 02:00:17;54.11;48.49;1.347;50.498;33.31;0.0515;0;normal
2026-01-06 02:00:18;55.14;51.52;1.272;50.324;39.63;0.0763;0;normal
2026-01-06 02:00:19;55.02;52.38;1.225;50.356;41.33;0.0883;0;normal
2026-01-06 02:00:20;54.51;50.87;1.329;50.325;38.63;0.0839;0;normal
2026-01-06 02:00:21;54.43;45.1;1.223;50.417;36.29;0.0467;0;normal
2026-01-06 02:00:22;54.37;46.81;1.258;50.516;32.18;0.0498;0;normal
2026-01-06 02:00:23;54.05;46.1;1.183;50.329;32.26;0.0561;0;normal
2026-01-06 02:00:24;53.84;44.29;1.324;50.428;32.12;0.0555;0;normal
2026-01-06 02:00:25;54.13;47.93;1.381;50.481;32.79;0.0617;0;normal
2026-01-06 02:00:26;53.13;46.76;1.291;50.523;35.42;0.0636;0;normal
2026-01-06 02:00:27;53.34;46.01;1.372;50.349;33.87;0.0671;0;normal
2026-01-06 02:00:28;52.9;47.48;1.298;50.472;38.82;0.0848;0;normal
2026-01-06 02:00:29;53.71;48.45;1.274;50.309;31.24;0.064;0;normal
2026-01-06 02:00:30;53.64;48.34;1.155;50.483;31.01;0.0607;0;normal
2026-01-06 02:00:31;53.48;45.54;1.277;50.409;34.29;0.0562;0;normal
2026-01-06 02:00:32;53.49;49.29;1.213;50.335;36.39;0.0672;0;normal
2026-01-06 02:00:33;53.45;48.82;1.22;50.303;33.26;0.0756;0;normal
2026-01-06 02:00:34;52.9;46.58;1.288;50.424;35.76;0.0618;0;normal
2026-01-06 02:00:35;52.86;48.25;1.309;50.392;34.32;0.0648;0;normal
2026-01-06 02:00:36;53.03;45.98;1.18;50.432;27.94;0.0559;0;normal
2026-01-06 02:00:37;52.94;45.98;1.199;50.396;33.07;0.0488;0;normal
2026-01-06 02:00:38;52.23;45.51;1.195;50.426;31.55;0.0337;0;normal
2026-01-06 02:00:39;52.95;45.85;1.163;50.506;31.49;0.0383;0;normal
2026-01-06 02:00:40;52.37;46.45;1.232;50.325;34.48;0.0732;0;normal
2026-01-06 02:00:41;53.17;49.08;1.24;50.329;33.21;0.0703;0;normal
2026-01-06 02:00:42;52.36;47.1;1.311;50.328;37.65;0.06;0;normal
2026-01-06 02:00:43;53.05;49.56;1.34;50.457;38.6;0.073;0;normal
2026-01-06 02:00:44;52.84;71.97;1.693;49.941;63.68;0.2004;0;normal
2026-01-06 02:00:45;52.8;81.03;2.017;49.698;77.27;0.282;0;normal
2026-01-06 02:00:46;52.51;83.75;1.973;49.601;85.29;0.3177;0;normal
2026-01-06 02:00:47;53.44;91.37;1.918;49.325;90.54;0.3626;0;normal
2026-01-06 02:00:48;53;95.66;2.106;49.316;91.15;0.3707;0;normal
2026-01-06 02:00:49;53.23;95.49;2.269;49.372;95.88;0.39;0;normal
2026-01-06 02:00:50;52.59;93.93;2.119;49.35;99.62;0.3981;0;normal
2026-01-06 02:00:51;53.6;98.98;2.083;49.214;98.07;0.4026;0;normal
2026-01-06 02:00:52;53.77;101.8;2.324;49.179;101.05;0.4162;0;normal
2026-01-06 02:00:53;53.59;100.37;2.088;49.171;101.54;0.4179;0;normal
2026-01-06 02:00:54;54.13;105.46;2.27;48.965;106.66;0.4399;0;normal
2026-01-06 02:00:55;53.81;102.31;2.094;49.171;105.99;0.4369;0;normal
2026-01-06 02:00:56;54.07;103.6;2.198;49.203;101;0.4319;0;normal
2026-01-06 02:00:57;54.51;101.1;2.099;49.258;101.9;0.4258;0;normal
2026-01-06 02:00:58;54.68;101.44;2.179;49.18;106.55;0.4366;0;normal
2026-01-06 02:00:59;54.33;102.22;2.327;49.274;99.67;0.4278;0;normal
2026-01-06 02:01:00;54.47;96.08;2.184;49.277;99.94;0.4046;0;normal
2026-01-06 02:01:01;54.11;97.64;2.167;49.351;94.6;0.3979;0;normal
2026-01-06 02:01:02;54.88;99.35;2.111;49.336;93.96;0.4046;0;normal
2026-01-06 02:01:03;54.79;98.07;1.842;49.231;96.5;0.4082;0;normal
2026-01-06 02:01:04;54.43;99.97;2.164;49.349;101.16;0.4208;0;normal
2026-01-06 02:01:05;54.81;100.05;2.222;49.298;97.89;0.4123;0;normal
2026-01-06 02:01:06;54.82;99.41;2.327;49.239;100.91;0.4153;0;normal
2026-01-06 02:01:07;54.66;102.54;2.066;49.431;92.57;0.4033;0;normal
2026-01-06 02:01:08;55.28;103.43;2.203;49.241;97.23;0.4305;0;normal
2026-01-06 02:01:09;55.14;101.51;2.302;49.254;101.91;0.4212;0;normal
2026-01-06 02:01:10;54.62;101.73;2.236;49.236;100.93;0.4177;0;normal
2026-01-06 02:01:11;55.33;127.98;2.702;48.724;135.54;0.5987;0;normal
2026-01-06 02:01:12;55.45;144.56;3.086;48.177;156.49;0.7228;0;normal
2026-01-06 02:01:13;55.98;158.42;3.219;47.991;175.72;0.8112;0;normal
2026-01-06 02:01:14;56.34;170.47;3.409;47.77;185.15;0.8621;0;normal
2026-01-06 02:01:15;56.08;170.11;3.32;47.779;188.45;0.8782;0;normal
2026-01-06 02:01:16;56.5;170.48;3.454;47.724;192.02;0.889;0;normal
2026-01-06 02:01:17;57.01;175.41;3.424;47.75;197.69;0.9259;0;normal
2026-01-06 02:01:18;57.45;177.93;3.527;47.617;196;0.9083;0;normal
2026-01-06 02:01:19;57.77;141.91;2.925;48.368;150.5;0.6845;0;normal
2026-01-06 02:01:20;56.98;126.61;2.564;48.729;129.13;0.5642;0;normal
2026-01-06 02:01:21;57.91;111.08;2.277;49.086;112.84;0.4775;0;normal
2026-01-06 02:01:22;57.22;96.89;2.237;49.295;91.94;0.3921;0;normal
2026-01-06 02:01:23;57.81;94.15;1.901;49.471;91.44;0.3507;0;normal
2026-01-06 02:01:24;57.18;90.55;1.991;49.591;82.95;0.328;0;normal
2026-01-06 02:01:25;57.58;72;1.765;49.824;66.95;0.237;0;normal
2026-01-06 02:01:26;57.81;68.4;1.537;50.115;61.41;0.1802;0;normal
2026-01-06 02:01:27;56.6;59.18;1.677;50.141;52;0.1415;0;normal
2026-01-06 02:01:28;56.68;54.45;1.238;50.188;42.93;0.1074;0;normal
2026-01-06 02:01:29;56.82;55.41;1.264;50.289;44.56;0.1038;0;normal
2026-01-06 02:01:30;57.09;53.84;1.419;50.319;45.13;0.098;0;normal
2026-01-06 02:01:31;56.98;50.65;1.429;50.451;36.25;0.0784;0;normal
2026-01-06 02:01:32;55.98;48.55;1.437;50.268;34.66;0.0731;0;normal
2026-01-06 02:01:33;56.67;49.59;1.301;50.313;37.17;0.0862;0;normal
2026-01-06 02:01:34;55.45;52.3;1.183;50.187;36.64;0.072;0;normal
2026-01-06 02:01:35;56.3;48.17;1.199;50.371;33.34;0.0596;0;normal
2026-01-06 02:01:36;55.94;48;1.371;50.363;36.81;0.0694;0;normal
2026-01-06 02:01:37;56.01;44.99;1.142;50.385;31.49;0.0507;0;normal
2026-01-06 02:01:38;55.62;46.37;1.062;50.405;32.19;0.057;0;normal
2026-01-06 02:01:39;55.77;48.14;1.418;50.348;30.79;0.059;0;normal
2026-01-06 02:01:40;55.9;48.52;1.338;50.372;38.77;0.0623;0;normal
2026-01-06 02:01:41;55.37;47.74;1.102;50.362;32.57;0.0551;0;normal
2026-01-06 02:01:42;55.26;45.36;1.288;50.37;34.91;0.0613;0;normal
2026-01-06 02:01:43;55.48;48.47;1.227;50.368;30.9;0.0514;0;normal
2026-01-06 02:01:44;55.2;43.17;1.154;50.524;28.28;0.0358;0;normal
2026-01-06 02:01:45;54.82;46.33;1.161;50.51;31.4;0.0474;0;normal
2026-01-06 02:01:46;55;47.78;1.117;50.505;31.31;0.0463;0;normal
2026-01-06 02:01:47;55.03;47.39;1.269;50.481;32.18;0.0493;0;normal
2026-01-06 02:01:48;54.88;45.65;0.997;50.491;31.89;0.0558;0;normal
2026-01-06 02:01:49;55.28;50.83;1.314;50.444;32.68;0.0607;0;normal
2026-01-06 02:01:50;54.93;52.47;1.266;50.333;33.24;0.0857;0;normal
2026-01-06 02:01:51;54.8;52.47;1.335;50.332;41.29;0.1009;0;normal
2026-01-06 02:01:52;54.8;54.39;1.514;50.362;37.37;0.0958;0;normal
2026-01-06 02:01:53;54.53;52.01;1.401;50.371;38.29;0.0849;0;normal
2026-01-06 02:01:54;54.24;50.29;1.309;50.358;38.87;0.0926;0;normal
2026-01-06 02:01:55;53.89;54.22;1.443;50.235;35.26;0.0768;0;normal
2026-01-06 02:01:56;54.4;49.93;1.172;50.332;39.07;0.073;0;normal
2026-01-06 02:01:57;53.77;48.88;1.407;50.311;33.31;0.0737;0;normal
2026-01-06 02:01:58;54.22;51.02;1.431;50.308;35.25;0.0809;0;normal
2026-01-06 02:01:59;54.29;53.69;1.359;50.269;35.92;0.0799;0;normal
2026-01-06 02:02:00;54.65;52.24;1.433;50.447;33.63;0.0744;0;normal
2026-01-06 02:02:01;53.74;45.06;1.281;50.472;31.44;0.0659;0;normal
2026-01-06 02:02:02;53.94;44.3;1.112;50.396;32.56;0.0434;0;normal
2026-01-06 02:02:03;53.31;46.77;1.371;50.387;36.18;0.0604;0;normal
2026-01-06 02:02:04;53.71;50.4;1.322;50.41;37.86;0.0767;0;normal
2026-01-06 02:02:05;53.51;48.27;1.26;50.368;37.62;0.0731;0;normal
2026-01-06 02:02:06;53.46;47.95;1.355;50.404;41.13;0.0692;0;normal
2026-01-06 02:02:07;53.62;50.17;1.244;50.175;42.76;0.081;0;normal
2026-01-06 02:02:08;53.2;47.49;1.294;50.447;35.5;0.0655;0;normal
2026-01-06 02:02:09;52.95;71.02;1.706;49.942;59.27;0.1987;0;normal
2026-01-06 02:02:10;53.64;74.72;1.77;49.784;70.27;0.2399;0;normal
2026-01-06 02:02:11;52.82;84.72;1.889;49.673;80.08;0.2952;0;normal
2026-01-06 02:02:12;53.66;90.47;2.001;49.489;83.41;0.3371;0;normal
2026-01-06 02:02:13;53.38;94.04;2.047;49.449;93.1;0.3732;0;normal
2026-01-06 02:02:14;52.88;91.12;2.16;49.427;96.05;0.3812;0;normal
2026-01-06 02:02:15;53.24;94.83;1.924;49.304;93.37;0.388;0;normal
2026-01-06 02:02:16;53.6;98.13;2.143;49.438;93.04;0.39;0;normal
2026-01-06 02:02:17;53.47;100.53;2.238;49.217;104.47;0.4186;0;normal
2026-01-06 02:02:18;53.81;102.59;2.237;49.256;101.06;0.4195;0;normal
2026-01-06 02:02:19;53.93;101.4;2.036;49.19;100.51;0.4137;0;normal
2026-01-06 02:02:20;54.32;101.93;2.126;49.228;107.54;0.4258;0;normal
2026-01-06 02:02:21;53.39;102.33;2.183;49.242;102.03;0.4169;0;normal
2026-01-06 02:02:22;54.75;97.5;2.234;49.431;95.66;0.399;0;normal
2026-01-06 02:02:23;54.34;100.97;2.108;49.453;96.89;0.4003;0;normal
2026-01-06 02:02:24;54.32;102.75;2.329;49.376;101.17;0.4144;0;normal
2026-01-06 02:02:25;54.45;102.14;2.232;49.384;98.81;0.4104;0;normal
2026-01-06 02:02:26;54.55;102.17;2.299;49.22;102.72;0.4107;0;normal
2026-01-06 02:02:27;54.16;100.5;2.142;49.325;105.82;0.4159;0;normal
2026-01-06 02:02:28;54.63;100.99;2.196;49.252;102.13;0.4283;0;normal
2026-01-06 02:02:29;54.59;104;2.19;49.343;110.43;0.4392;0;normal
2026-01-06 02:02:30;54.99;104.4;2.452;49.164;104.88;0.4419;0;normal
2026-01-06 02:02:31;55.23;100.72;2.099;49.373;99.94;0.4164;0;normal
2026-01-06 02:02:32;54.69;94.43;2.241;49.36;94.91;0.3885;0;normal
2026-01-06 02:02:33;55.77;97.98;2.001;49.308;98.15;0.3895;0;normal
2026-01-06 02:02:34;55.39;99.06;2.002;49.275;99.31;0.4019;0;normal
2026-01-06 02:02:35;55.27;98;2.071;49.427;97.61;0.4031;0;normal
2026-01-06 02:02:36;55.56;96.49;2.117;49.38;99.3;0.4075;0;normal
2026-01-06 02:02:37;55.23;97.02;2.163;49.429;100.31;0.4037;0;normal
2026-01-06 02:02:38;55.6;99.42;2.234;49.32;102.17;0.4113;0;normal
2026-01-06 02:02:39;55.41;101.39;2.148;49.084;106.57;0.4438;0;normal
2026-01-06 02:02:40;55.77;100.03;2.191;49.218;101.77;0.4223;0;normal
2026-01-06 02:02:41;55.9;97.7;2.034;49.352;99.16;0.3994;0;normal
2026-01-06 02:02:42;55.29;96.08;1.988;49.363;96.49;0.3855;0;normal
2026-01-06 02:02:43;55.14;98.07;2.071;49.414;101.37;0.406;0;normal
2026-01-06 02:02:44;55.72;100.82;2.223;49.234;104.4;0.4292;0;normal
2026-01-06 02:02:45;56.06;107.26;2.112;49.172;108.08;0.45;0;normal
2026-01-06 02:02:46;55.03;107.15;2.164;49.275;111.33;0.44;0;normal
2026-01-06 02:02:47;56.58;104.08;2.053;49.298;108.22;0.4432;0;normal
2026-01-06 02:02:48;56.26;101.89;2.366;49.218;104.85;0.4324;0;normal
2026-01-06 02:02:49;55.87;100.1;2.081;49.316;99.72;0.4184;0;normal
