datetime;motor_temp;hydraulic_pressure;mast_vibration;battery_voltage;motor_current;duty;anomaly;fault_type
2026-01-06 10:00:01;57.71;98.7;2.109;49.251;97.3;0.3946;0;normal
2026-01-06 10:00:02;57.67;95.69;1.99;49.408;91.89;0.3814;0;normal
2026-01-06 10:00:03;57.6;98.25;2.183;49.443;98.72;0.3944;0;normal
2026-01-06 10:00:04;58.07;96.92;2.235;49.319;95.9;0.3895;0;normal
2026-01-06 10:00:05;57.42;96.43;1.925;49.246;97.57;0.3995;0;normal
2026-01-06 10:00:06;57.46;99.4;2.08;49.336;101.56;0.4082;0;normal
2026-01-06 10:00:07;57.49;103.56;2.125;49.308;103.86;0.4224;0;normal
2026-01-06 10:00:08;57.66;103.74;2.056;49.221;104.33;0.4246;0;normal
2026-01-06 10:00:09;57.61;100.44;2.205;49.253;102.39;0.4221;0;normal
2026-01-06 10:00:10;57.39;105.3;2.08;49.176;108.2;0.4314;0;normal
2026-01-06 10:00:11;57.68;99.6;2.261;49.325;104.5;0.4177;0;normal
2026-01-06 10:00:12;57.2;97.52;1.99;49.437;95.52;0.4033;0;normal
2026-01-06 10:00:13;57.88;99.28;2.207;49.322;97.63;0.3918;0;normal
2026-01-06 10:00:14;57.64;95.95;2.112;49.423;100.11;0.4001;0;normal
2026-01-06 10:00:15;57.07;82.49;1.82;49.704;79.42;0.2871;0;normal
2026-01-06 10:00:16;57.92;73.28;1.74;49.94;63.42;0.2296;0;normal
2026-01-06 10:00:17;57.65;65.34;1.569;50.04;55.21;0.1751;0;normal
2026-01-06 10:00:18;57.11;58.52;1.42;50.288;40.61;0.1166;0;normal
2026-01-06 10:00:19;57.57;57.01;1.411;50.281;45.23;0.126;0;normal
2026-01-06 10:00:20;57.57;57.44;1.303;50.285;40.07;0.1002;0;normal
2026-01-06 10:00:21;57.17;57.06;1.384;50.295;41.92;0.1002;0;normal
2026-01-06 10:00:22;57.19;56.23;1.299;50.364;42.64;0.1028;0;normal
2026-01-06 10:00:23;56.5;50.16;1.347;50.436;37.95;0.0771;0;normal
2026-01-06 10:00:24;55.78;51.28;1.327;50.388;36.5;0.0669;0;normal
2026-01-06 10:00:25;56.53;51.64;1.344;50.485;39.41;0.0761;0;normal
2026-01-06 10:00:26;56.1;56.67;1.345;50.353;42.38;0.1029;0;normal
2026-01-06 10:00:27;55.92;55.09;1.381;50.305;41.22;0.1002;0;normal
2026-01-06 10:00:28;56.53;51.48;1.174;50.388;35.16;0.0832;0;normal
2026-01-06 10:00:29;55.32;51.15;1.368;50.333;38.54;0.0772;0;normal
2026-01-06 10:00:30;56.09;48.68;1.283;50.472;32.51;0.0562;0;normal
2026-01-06 10:00:31;55.43;47.67;1.209;50.453;31.79;0.0558;0;normal
2026-01-06 10:00:32;55.59;47.89;1.287;50.522;29.28;0.0549;0;normal
