datetime;motor_temp;hydraulic_pressure;mast_vibration;battery_voltage;motor_current;duty;anomaly;fault_type
2026-01-06 00:00:01;51.26;49.7;1.289;50.443;38.98;0.082;0;normal
2026-01-06 00:00:02;50.77;53.57;1.204;50.326;37.75;0.0929;0;normal
2026-01-06 00:00:03;51.57;49.62;1.291;50.378;39.46;0.0841;0;normal
2026-01-06 00:00:04;51.03;50.29;1.233;50.361;35.49;0.0758;0;normal
2026-01-06 00:00:05;50.92;47.35;1.103;50.435;34.68;0.0681;0;normal
2026-01-06 00:00:06;50.71;46.9;1.266;50.512;39.37;0.0721;0;normal
2026-01-06 00:00:07;50.61;44.32;1.147;50.458;31.76;0.0482;0;normal
2026-01-06 00:00:08;50.64;66.31;1.534;49.955;59.37;0.1836;0;normal
2026-01-06 00:00:09;50.98;80.53;1.847;49.659;76.61;0.2865;0;normal
2026-01-06 00:00:10;51.27;83.83;1.909;49.657;84.79;0.3215;0;normal
2026-01-06 00:00:11;51.41;87.17;1.926;49.553;87.9;0.3334;0;normal
2026-01-06 00:00:12;51.84;95.61;2.06;49.531;95.45;0.3769;0;normal
2026-01-06 00:00:13;51.68;100.48;2.307;49.345;100.86;0.4118;0;normal
2026-01-06 00:00:14;51.98;99.77;2.261;49.323;99.84;0.4016;0;normal
2026-01-06 00:00:15;51.91;96.89;2.263;49.265;96.68;0.3967;0;normal
2026-01-06 00:00:16;52.17;97.23;2.225;49.371;100.55;0.4069;0;normal
2026-01-06 00:00:17;52.18;101;2.076;49.357;100.17;0.416;0;normal
2026-01-06 00:00:18;52.53;96.73;1.978;49.319;102.3;0.4157;0;normal
2026-01-06 00:00:19;52.86;101.1;2.324;49.259;103.97;0.4283;0;normal
2026-01-06 00:00:20;51.87;99.82;2.221;49.385;100.22;0.4222;0;normal
2026-01-06 00:00:21;53.19;101.07;2.315;49.323;104.44;0.4225;0;normal
2026-01-06 00:00:22;52.7;99.26;2.083;49.291;101.8;0.4161;0;normal
2026-01-06 00:00:23;52.77;101.95;2.086;49.237;103.15;0.4223;0;normal
2026-01-06 00:00:24;53.21;96.68;2.182;49.23;97.5;0.4181;0;normal
2026-01-06 00:00:25;53.44;99.78;2.195;49.395;100.22;0.4128;0;normal
2026-01-06 00:00:26;53.2;99.77;2.169;49.249;100.68;0.4072;0;normal
2026-01-06 00:00:27;53.24;108.48;2.406;49.176;108.56;0.4374;0;normal
2026-01-06 00:00:28;53.86;103.59;2.256;49.269;101.73;0.438;0;normal
2026-01-06 00:00:29;53.63;102.31;1.961;49.314;106.35;0.4349;0;normal
